assignment_id,task_id,artist_id,assigned_hours,assignment_date
TA25598,T15295,A052,23.76,2025-09-24
TA25599,T15295,A047,22.42,2025-09-24
TA25600,T15295,A051,85.06,2025-09-24
TA25601,T15296,A098,21.57,2025-09-22
TA25602,T15296,A118,161.43,2025-09-22
TA25603,T15297,A126,96.0,2025-09-20
TA25604,T15298,A182,65.0,2025-09-19
TA25605,T15299,A206,36.38,2025-09-22
TA25606,T15299,A201,9.89,2025-09-22
TA25607,T15299,A214,90.61,2025-09-22
TA25608,T15299,A210,35.11,2025-09-22
TA25609,T15300,A262,163.98,2025-09-22
TA25610,T15300,A297,9.94,2025-09-22
TA25611,T15300,A245,6.08,2025-09-22
TA25612,T15301,A212,5.0,2025-08-18
TA25613,T15302,A273,12.0,2025-08-21
TA25614,T15303,A001,9.45,2025-10-30
TA25615,T15303,A037,118.55,2025-10-30
TA25616,T15304,A055,39.94,2025-11-21
TA25617,T15304,A059,42.06,2025-11-21
TA25618,T15305,A076,16.91,2025-11-20
TA25619,T15305,A117,105.08,2025-11-20
TA25620,T15305,A109,3.11,2025-11-20
TA25621,T15305,A102,19.91,2025-11-20
TA25622,T15306,A135,65.0,2025-11-23
TA25623,T15307,A192,94.0,2025-11-13
TA25624,T15308,A217,88.0,2025-11-28
TA25625,T15309,A242,98.0,2025-12-05
TA25626,T15310,A066,33.0,2025-10-31
TA25627,T15311,A171,22.76,2025-10-27
TA25628,T15311,A181,30.24,2025-10-27
TA25629,T15312,A218,22.0,2025-11-03
TA25630,T15313,A296,47.0,2025-11-02
TA25631,T15314,A094,8.63,2025-11-28
TA25632,T15314,A067,44.37,2025-11-28
TA25633,T15315,A213,23.0,2025-11-06
TA25634,T15316,A300,26.0,2025-12-02
TA25635,T15317,A213,14.0,2025-10-24
TA25636,T15318,A276,15.0,2025-09-03
TA25637,T15319,A120,36.0,2025-12-16
TA25638,T15320,A131,6.59,2025-12-04
TA25639,T15320,A126,48.41,2025-12-04
TA25640,T15321,A212,23.0,2025-11-16
TA25641,T15322,A266,12.7,2025-11-09
TA25642,T15322,A221,44.3,2025-11-09
TA25643,T15323,A104,49.0,2025-08-03
TA25644,T15324,A132,34.34,2025-08-11
TA25645,T15324,A130,24.66,2025-08-11
TA25646,T15325,A203,24.0,2025-08-16
TA25647,T15326,A229,54.0,2025-08-13
TA25648,T15327,A075,22.0,2025-09-29
TA25649,T15328,A128,25.14,2025-09-25
TA25650,T15328,A131,32.86,2025-09-25
TA25651,T15329,A216,32.0,2025-10-17
TA25652,T15330,A257,30.3,2025-09-15
TA25653,T15330,A243,16.7,2025-09-15
TA25654,T15331,A028,97.38,2025-08-26
TA25655,T15331,A005,21.62,2025-08-26
TA25656,T15332,A053,55.81,2025-07-19
TA25657,T15332,A043,37.16,2025-07-19
TA25658,T15332,A059,32.03,2025-07-19
TA25659,T15333,A075,81.45,2025-07-20
TA25660,T15333,A083,88.55,2025-07-20
TA25661,T15334,A133,74.69,2025-09-08
TA25662,T15334,A126,0.31,2025-09-08
TA25663,T15335,A180,72.42,2025-07-24
TA25664,T15335,A194,53.47,2025-07-24
TA25665,T15335,A177,46.11,2025-07-24
TA25666,T15336,A208,107.19,2025-10-30
TA25667,T15336,A215,1.81,2025-10-30
TA25668,T15337,A263,47.41,2025-10-07
TA25669,T15337,A291,104.59,2025-10-07
TA25670,T15338,A069,35.0,2025-11-16
TA25671,T15339,A121,52.0,2025-11-20
TA25672,T15340,A207,49.0,2025-11-12
TA25673,T15341,A259,39.0,2025-11-09
TA25674,T15342,A070,8.9,2025-12-01
TA25675,T15342,A107,38.1,2025-12-01
TA25676,T15343,A131,35.0,2025-12-17
TA25677,T15344,A219,35.0,2025-12-31
TA25678,T15345,A226,52.0,2025-12-20
TA25679,T15346,A016,7.77,2025-08-14
TA25680,T15346,A025,31.98,2025-08-14
TA25681,T15346,A010,34.19,2025-08-14
TA25682,T15346,A032,103.06,2025-08-14
TA25683,T15347,A047,85.05,2025-08-13
TA25684,T15347,A054,43.45,2025-08-13
TA25685,T15347,A059,12.87,2025-08-13
TA25686,T15347,A056,19.63,2025-08-13
TA25687,T15348,A080,154.91,2025-08-22
TA25688,T15348,A096,23.09,2025-08-22
TA25689,T15349,A122,93.68,2025-08-27
TA25690,T15349,A129,68.32,2025-08-27
TA25691,T15350,A200,11.45,2025-08-18
TA25692,T15350,A142,166.55,2025-08-18
TA25693,T15351,A217,27.59,2025-08-25
TA25694,T15351,A201,106.41,2025-08-25
TA25695,T15352,A239,75.0,2025-08-16
TA25696,T15353,A020,35.41,2026-01-06
TA25697,T15353,A005,103.58,2026-01-06
TA25698,T15353,A010,32.01,2026-01-06
TA25699,T15354,A042,71.26,2026-01-21
TA25700,T15354,A051,103.74,2026-01-21
TA25701,T15355,A065,97.38,2025-12-07
TA25702,T15355,A074,35.93,2025-12-07
TA25703,T15355,A064,27.69,2025-12-07
TA25704,T15356,A137,149.02,2025-11-21
TA25705,T15356,A139,29.98,2025-11-21
TA25706,T15357,A198,17.63,2025-12-24
TA25707,T15357,A155,114.37,2025-12-24
TA25708,T15358,A218,49.1,2025-12-09
TA25709,T15358,A213,47.9,2025-12-09
TA25710,T15359,A227,59.27,2026-01-10
TA25711,T15359,A297,38.23,2026-01-10
TA25712,T15359,A261,3.61,2026-01-10
TA25713,T15359,A244,24.89,2026-01-10
TA25714,T15360,A001,66.0,2025-08-06
TA25715,T15361,A054,81.78,2025-08-04
TA25716,T15361,A046,35.95,2025-08-04
TA25717,T15361,A055,15.77,2025-08-04
TA25718,T15361,A051,59.5,2025-08-04
TA25719,T15362,A118,11.4,2025-08-06
TA25720,T15362,A109,6.8,2025-08-06
TA25721,T15362,A088,104.72,2025-08-06
TA25722,T15362,A083,42.07,2025-08-06
TA25723,T15363,A129,93.58,2025-08-06
TA25724,T15363,A138,25.44,2025-08-06
TA25725,T15363,A126,51.98,2025-08-06
TA25726,T15364,A155,110.25,2025-08-05
TA25727,T15364,A195,25.5,2025-08-05
TA25728,T15364,A187,45.25,2025-08-05
TA25729,T15365,A213,27.04,2025-08-04
TA25730,T15365,A220,76.24,2025-08-04
TA25731,T15365,A205,3.72,2025-08-04
TA25732,T15366,A274,35.22,2025-08-05
TA25733,T15366,A224,97.78,2025-08-05
TA25734,T15367,A069,36.0,2025-12-15
TA25735,T15368,A208,17.19,2025-12-28
TA25736,T15368,A206,31.81,2025-12-28
TA25737,T15369,A227,47.0,2025-12-30
TA25738,T15370,A202,6.0,2025-09-05
TA25739,T15371,A254,16.0,2025-09-04
TA25740,T15372,A096,27.0,2025-10-25
TA25741,T15373,A131,21.0,2025-10-20
TA25742,T15374,A219,37.05,2025-10-20
TA25743,T15374,A201,20.95,2025-10-20
TA25744,T15375,A250,18.06,2025-10-25
TA25745,T15375,A295,24.94,2025-10-25
TA25746,T15376,A089,31.0,2025-11-16
TA25747,T15377,A185,26.0,2025-11-24
TA25748,T15378,A211,44.0,2025-11-15
TA25749,T15379,A248,35.0,2025-11-28
TA25750,T15380,A003,5.68,2025-10-10
TA25751,T15380,A030,51.72,2025-10-10
TA25752,T15380,A019,8.06,2025-10-10
TA25753,T15380,A040,124.54,2025-10-10
TA25754,T15381,A056,44.44,2025-10-05
TA25755,T15381,A054,30.56,2025-10-05
TA25756,T15382,A104,48.32,2025-09-17
TA25757,T15382,A082,16.65,2025-09-17
TA25758,T15382,A085,43.01,2025-09-17
TA25759,T15382,A110,78.03,2025-09-17
TA25760,T15383,A131,69.36,2025-09-12
TA25761,T15383,A122,101.64,2025-09-12
TA25762,T15384,A176,111.2,2025-09-21
TA25763,T15384,A153,65.32,2025-09-21
TA25764,T15384,A185,6.92,2025-09-21
TA25765,T15384,A175,5.56,2025-09-21
TA25766,T15385,A203,6.5,2025-09-29
TA25767,T15385,A219,117.5,2025-09-29
TA25768,T15386,A225,78.83,2025-09-06
TA25769,T15386,A221,19.95,2025-09-06
TA25770,T15386,A282,90.23,2025-09-06
TA25771,T15387,A065,24.0,2025-11-23
TA25772,T15388,A218,42.0,2025-11-22
TA25773,T15389,A237,39.7,2025-11-26
TA25774,T15389,A266,17.3,2025-11-26
TA25775,T15390,A117,23.0,2025-09-07
TA25776,T15391,A200,41.0,2025-09-11
TA25777,T15392,A208,48.0,2025-09-01
TA25778,T15393,A300,33.0,2025-08-18
TA25779,T15394,A219,9.0,2025-11-23
TA25780,T15395,A276,14.0,2026-01-04
TA25781,T15396,A079,44.0,2025-11-19
TA25782,T15397,A144,25.0,2025-11-11
TA25783,T15398,A204,34.0,2025-11-18
TA25784,T15399,A284,30.0,2025-11-22
TA25785,T15400,A120,18.0,2025-12-04
TA25786,T15401,A202,5.0,2025-11-29
TA25787,T15402,A286,9.0,2025-12-02
TA25788,T15403,A091,39.0,2025-08-03
TA25789,T15404,A194,22.15,2025-08-06
TA25790,T15404,A188,22.85,2025-08-06
TA25791,T15405,A207,29.41,2025-08-04
TA25792,T15405,A205,17.59,2025-08-04
TA25793,T15406,A285,20.0,2025-07-27
TA25794,T15407,A007,37.87,2025-12-04
TA25795,T15407,A016,67.13,2025-12-04
TA25796,T15408,A056,38.46,2025-12-01
TA25797,T15408,A042,48.54,2025-12-01
TA25798,T15409,A101,93.04,2025-12-08
TA25799,T15409,A084,6.47,2025-12-08
TA25800,T15409,A082,55.88,2025-12-08
TA25801,T15409,A087,35.6,2025-12-08
TA25802,T15410,A140,43.48,2025-12-27
TA25803,T15410,A134,37.52,2025-12-27
TA25804,T15411,A175,64.74,2026-01-01
TA25805,T15411,A158,99.26,2026-01-01
TA25806,T15412,A201,30.31,2025-12-14
TA25807,T15412,A204,141.69,2025-12-14
TA25808,T15413,A255,93.0,2025-12-26
TA25809,T15414,A036,44.42,2025-10-23
TA25810,T15414,A006,98.41,2025-10-23
TA25811,T15414,A017,29.98,2025-10-23
TA25812,T15414,A034,9.19,2025-10-23
TA25813,T15415,A054,38.64,2025-09-28
TA25814,T15415,A042,22.36,2025-09-28
TA25815,T15416,A097,128.69,2025-11-05
TA25816,T15416,A079,65.31,2025-11-05
TA25817,T15417,A125,161.53,2025-10-11
TA25818,T15417,A140,12.47,2025-10-11
TA25819,T15418,A153,13.48,2025-08-29
TA25820,T15418,A149,12.98,2025-08-29
TA25821,T15418,A192,101.54,2025-08-29
TA25822,T15419,A212,4.1,2025-10-04
TA25823,T15419,A206,147.9,2025-10-04
TA25824,T15420,A296,32.97,2025-09-08
TA25825,T15420,A248,23.16,2025-09-08
TA25826,T15420,A298,78.87,2025-09-08
TA25827,T15421,A075,11.0,2025-10-10
TA25828,T15422,A201,5.0,2025-09-26
TA25829,T15423,A261,14.0,2025-10-24
TA25830,T15424,A097,50.0,2025-11-08
TA25831,T15425,A210,24.0,2025-12-02
TA25832,T15426,A225,58.0,2025-10-13
TA25833,T15427,A115,57.0,2025-11-16
TA25834,T15428,A125,45.0,2025-11-16
TA25835,T15429,A214,50.0,2025-11-09
TA25836,T15430,A226,58.0,2025-11-08
TA25837,T15431,A066,10.0,2025-08-03
TA25838,T15432,A217,12.0,2025-08-21
TA25839,T15433,A234,13.0,2025-08-10
TA25840,T15434,A037,30.52,2025-03-25
TA25841,T15434,A018,36.48,2025-03-25
TA25842,T15435,A050,22.18,2025-03-21
TA25843,T15435,A047,84.75,2025-03-21
TA25844,T15435,A045,7.07,2025-03-21
TA25845,T15436,A118,66.0,2025-03-07
TA25846,T15437,A133,3.19,2025-03-24
TA25847,T15437,A139,183.81,2025-03-24
TA25848,T15438,A197,31.48,2025-03-11
TA25849,T15438,A148,30.52,2025-03-11
TA25850,T15439,A220,87.0,2025-03-16
TA25851,T15440,A278,70.71,2025-03-16
TA25852,T15440,A300,61.12,2025-03-16
TA25853,T15440,A287,3.17,2025-03-16
TA25854,T15441,A077,16.0,2025-06-09
TA25855,T15442,A218,6.0,2025-08-18
TA25856,T15443,A290,18.0,2025-07-14
TA25857,T15444,A220,18.0,2025-04-20
TA25858,T15445,A229,11.0,2025-06-13
TA25859,T15446,A216,5.0,2025-05-11
TA25860,T15447,A290,5.0,2025-07-07
TA25861,T15448,A083,31.0,2025-07-02
TA25862,T15449,A144,58.0,2025-08-17
TA25863,T15450,A209,17.51,2025-08-05
TA25864,T15450,A204,34.49,2025-08-05
TA25865,T15451,A296,53.0,2025-06-28
TA25866,T15452,A016,18.41,2025-07-28
TA25867,T15452,A012,22.58,2025-07-28
TA25868,T15452,A031,138.85,2025-07-28
TA25869,T15452,A021,11.16,2025-07-28
TA25870,T15453,A054,43.78,2025-06-09
TA25871,T15453,A041,88.94,2025-06-09
TA25872,T15453,A043,26.29,2025-06-09
TA25873,T15454,A090,50.72,2025-08-03
TA25874,T15454,A076,47.12,2025-08-03
TA25875,T15454,A115,2.16,2025-08-03
TA25876,T15455,A128,15.29,2025-08-12
TA25877,T15455,A135,80.18,2025-08-12
TA25878,T15455,A131,4.42,2025-08-12
TA25879,T15455,A133,19.11,2025-08-12
TA25880,T15456,A145,60.2,2025-07-19
TA25881,T15456,A166,63.8,2025-07-19
TA25882,T15457,A204,39.66,2025-08-13
TA25883,T15457,A203,42.18,2025-08-13
TA25884,T15457,A214,29.16,2025-08-13
TA25885,T15458,A244,40.75,2025-06-03
TA25886,T15458,A267,22.23,2025-06-03
TA25887,T15458,A278,40.32,2025-06-03
TA25888,T15458,A261,24.71,2025-06-03
TA25889,T15459,A100,6.0,2025-09-24
TA25890,T15460,A210,11.0,2025-08-25
TA25891,T15461,A260,18.0,2025-08-20
TA25892,T15462,A109,26.0,2025-05-06
TA25893,T15463,A134,38.0,2025-06-08
TA25894,T15464,A204,16.56,2025-05-10
TA25895,T15464,A201,37.44,2025-05-10
TA25896,T15465,A294,27.0,2025-06-28
TA25897,T15466,A117,28.0,2025-04-22
TA25898,T15467,A207,27.06,2025-04-01
TA25899,T15467,A210,13.94,2025-04-01
TA25900,T15468,A273,19.83,2025-04-04
TA25901,T15468,A224,38.17,2025-04-04
TA25902,T15469,A005,12.97,2025-08-29
TA25903,T15469,A036,5.67,2025-08-29
TA25904,T15469,A037,37.88,2025-08-29
TA25905,T15469,A030,83.47,2025-08-29
TA25906,T15470,A049,27.99,2025-08-01
TA25907,T15470,A059,32.41,2025-08-01
TA25908,T15470,A052,45.59,2025-08-01
TA25909,T15471,A111,40.97,2025-08-28
TA25910,T15471,A075,64.03,2025-08-28
TA25911,T15472,A138,36.74,2025-08-28
TA25912,T15472,A134,1.9,2025-08-28
TA25913,T15472,A133,150.36,2025-08-28
TA25914,T15473,A163,72.0,2025-08-29
TA25915,T15474,A210,77.0,2025-08-22
TA25916,T15475,A242,69.12,2025-08-08
TA25917,T15475,A273,93.11,2025-08-08
TA25918,T15475,A279,11.76,2025-08-08
TA25919,T15476,A073,9.0,2025-06-04
TA25920,T15477,A207,7.0,2025-05-02
TA25921,T15478,A221,11.0,2025-05-25
TA25922,T15479,A084,44.0,2025-06-19
TA25923,T15480,A160,21.0,2025-06-10
TA25924,T15481,A210,41.0,2025-06-14
TA25925,T15482,A285,33.0,2025-06-09
TA25926,T15483,A003,93.71,2025-08-14
TA25927,T15483,A034,76.29,2025-08-14
TA25928,T15484,A043,53.02,2025-08-16
TA25929,T15484,A048,55.69,2025-08-16
TA25930,T15484,A041,45.17,2025-08-16
TA25931,T15484,A047,11.12,2025-08-16
TA25932,T15485,A109,40.65,2025-08-17
TA25933,T15485,A107,53.35,2025-08-17
TA25934,T15486,A135,69.86,2025-08-14
TA25935,T15486,A130,26.33,2025-08-14
TA25936,T15486,A136,41.94,2025-08-14
TA25937,T15486,A123,41.87,2025-08-14
TA25938,T15487,A184,75.65,2025-08-21
TA25939,T15487,A194,35.31,2025-08-21
TA25940,T15487,A155,20.04,2025-08-21
TA25941,T15488,A219,99.34,2025-08-15
TA25942,T15488,A212,49.33,2025-08-15
TA25943,T15488,A203,46.34,2025-08-15
TA25944,T15489,A288,34.42,2025-08-15
TA25945,T15489,A229,0.16,2025-08-15
TA25946,T15489,A250,7.02,2025-08-15
TA25947,T15489,A236,93.41,2025-08-15
TA25948,T15490,A215,14.0,2025-03-26
TA25949,T15491,A260,16.0,2025-03-27
TA25950,T15492,A078,36.0,2025-06-08
TA25951,T15492,A108,14.0,2025-06-08
TA25952,T15493,A158,50.0,2025-04-30
TA25953,T15494,A203,51.0,2025-05-04
TA25954,T15495,A286,50.0,2025-03-26
TA25955,T15496,A075,5.0,2025-06-23
TA25956,T15497,A220,19.0,2025-05-31
TA25957,T15498,A291,10.0,2025-05-27
TA25958,T15499,A112,32.0,2025-04-20
TA25959,T15500,A167,36.0,2025-04-20
TA25960,T15501,A202,28.0,2025-04-17
TA25961,T15502,A223,8.86,2025-04-17
TA25962,T15502,A300,41.14,2025-04-17
TA25963,T15503,A103,46.0,2025-07-25
TA25964,T15504,A175,46.66,2025-07-25
TA25965,T15504,A183,5.34,2025-07-25
TA25966,T15505,A214,45.75,2025-07-29
TA25967,T15505,A212,11.25,2025-07-29
TA25968,T15506,A247,6.15,2025-07-27
TA25969,T15506,A276,33.85,2025-07-27
TA25970,T15507,A088,17.0,2025-06-27
TA25971,T15508,A216,6.0,2025-06-18
TA25972,T15509,A226,14.0,2025-06-27
TA25973,T15510,A034,51.56,2025-07-31
TA25974,T15510,A024,1.62,2025-07-31
TA25975,T15510,A022,7.6,2025-07-31
TA25976,T15510,A011,64.23,2025-07-31
TA25977,T15511,A058,66.48,2025-09-08
TA25978,T15511,A051,29.52,2025-09-08
TA25979,T15512,A111,103.62,2025-08-27
TA25980,T15512,A117,51.38,2025-08-27
TA25981,T15513,A121,50.02,2025-09-05
TA25982,T15513,A131,21.97,2025-09-05
TA25983,T15513,A136,12.46,2025-09-05
TA25984,T15513,A134,78.54,2025-09-05
TA25985,T15514,A143,23.19,2025-08-13
TA25986,T15514,A198,17.1,2025-08-13
TA25987,T15514,A192,126.71,2025-08-13
TA25988,T15515,A216,74.0,2025-08-21
TA25989,T15516,A252,65.6,2025-08-06
TA25990,T15516,A296,108.4,2025-08-06
TA25991,T15517,A212,16.0,2025-07-02
TA25992,T15518,A279,10.0,2025-07-22
TA25993,T15519,A098,27.0,2025-08-05
TA25994,T15520,A128,25.0,2025-07-30
TA25995,T15521,A204,47.0,2025-07-30
TA25996,T15522,A264,39.0,2025-07-30
TA25997,T15523,A007,3.64,2025-07-28
TA25998,T15523,A026,79.16,2025-07-28
TA25999,T15523,A036,65.2,2025-07-28
TA26000,T15524,A041,80.99,2025-08-01
TA26001,T15524,A054,20.25,2025-08-01
TA26002,T15524,A045,40.75,2025-08-01
TA26003,T15525,A061,44.55,2025-07-25
TA26004,T15525,A103,102.33,2025-07-25
TA26005,T15525,A094,28.13,2025-07-25
TA26006,T15526,A131,96.0,2025-07-21
TA26007,T15527,A170,14.84,2025-08-02
TA26008,T15527,A189,117.69,2025-08-02
TA26009,T15527,A144,5.09,2025-08-02
TA26010,T15527,A147,29.38,2025-08-02
TA26011,T15528,A217,60.0,2025-07-23
TA26012,T15529,A258,17.64,2025-07-25
TA26013,T15529,A230,5.03,2025-07-25
TA26014,T15529,A260,45.74,2025-07-25
TA26015,T15529,A237,89.6,2025-07-25
TA26016,T15530,A071,13.0,2025-06-18
TA26017,T15531,A218,7.0,2025-05-07
TA26018,T15532,A263,16.0,2025-05-22
TA26019,T15533,A110,34.0,2025-06-16
TA26020,T15534,A162,25.0,2025-07-09
TA26021,T15535,A218,21.0,2025-07-07
TA26022,T15536,A226,56.0,2025-07-09
TA26023,T15537,A112,20.0,2025-09-21
TA26024,T15538,A128,25.0,2025-07-17
TA26025,T15539,A212,34.0,2025-08-20
TA26026,T15540,A277,27.63,2025-09-26
TA26027,T15540,A248,18.37,2025-09-26
TA26028,T15541,A112,9.0,2025-03-27
TA26029,T15542,A209,8.0,2025-04-05
TA26030,T15543,A293,12.0,2025-04-24
TA26031,T15544,A208,16.0,2025-06-07
TA26032,T15545,A284,8.0,2025-04-27
TA26033,T15546,A201,9.0,2025-05-03
TA26034,T15547,A276,18.0,2025-08-12
TA26035,T15548,A018,143.68,2025-07-12
TA26036,T15548,A002,3.06,2025-07-12
TA26037,T15548,A017,7.27,2025-07-12
TA26038,T15549,A056,47.43,2025-07-04
TA26039,T15549,A044,44.59,2025-07-04
TA26040,T15549,A059,32.99,2025-07-04
TA26041,T15549,A054,53.0,2025-07-04
TA26042,T15550,A068,39.63,2025-07-12
TA26043,T15550,A079,36.37,2025-07-12
TA26044,T15551,A131,89.35,2025-06-24
TA26045,T15551,A127,5.65,2025-06-24
TA26046,T15552,A163,98.85,2025-07-14
TA26047,T15552,A190,16.15,2025-07-14
TA26048,T15553,A213,63.0,2025-06-28
TA26049,T15554,A251,83.0,2025-07-15
TA26050,T15555,A110,14.0,2025-07-17
TA26051,T15556,A214,6.0,2025-08-23
TA26052,T15557,A279,12.0,2025-08-18
TA26053,T15558,A114,30.0,2025-11-02
TA26054,T15559,A211,26.0,2025-10-27
TA26055,T15560,A297,13.63,2025-10-04
TA26056,T15560,A247,44.37,2025-10-04
TA26057,T15561,A072,11.0,2025-07-02
TA26058,T15562,A216,7.0,2025-06-24
TA26059,T15563,A255,6.0,2025-07-22
TA26060,T15564,A076,7.0,2025-08-22
TA26061,T15565,A206,10.0,2025-08-01
TA26062,T15566,A233,6.0,2025-09-07
TA26063,T15567,A034,0.58,2025-06-28
TA26064,T15567,A032,6.55,2025-06-28
TA26065,T15567,A026,96.87,2025-06-28
TA26066,T15568,A042,97.0,2025-07-18
TA26067,T15569,A111,96.24,2025-06-22
TA26068,T15569,A087,25.76,2025-06-22
TA26069,T15570,A125,61.63,2025-06-29
TA26070,T15570,A126,67.9,2025-06-29
TA26071,T15570,A124,42.47,2025-06-29
TA26072,T15571,A200,7.79,2025-06-26
TA26073,T15571,A179,61.2,2025-06-26
TA26074,T15571,A161,79.79,2025-06-26
TA26075,T15571,A166,10.22,2025-06-26
TA26076,T15572,A211,17.5,2025-06-23
TA26077,T15572,A201,173.5,2025-06-23
TA26078,T15573,A262,53.52,2025-06-21
TA26079,T15573,A229,64.74,2025-06-21
TA26080,T15573,A232,28.28,2025-06-21
TA26081,T15573,A226,50.46,2025-06-21
TA26082,T15574,A003,100.33,2025-09-12
TA26083,T15574,A013,18.86,2025-09-12
TA26084,T15574,A001,19.74,2025-09-12
TA26085,T15574,A018,44.07,2025-09-12
TA26086,T15575,A042,57.62,2025-10-01
TA26087,T15575,A047,7.38,2025-10-01
TA26088,T15576,A090,40.73,2025-09-18
TA26089,T15576,A073,31.91,2025-09-18
TA26090,T15576,A116,47.36,2025-09-18
TA26091,T15577,A133,47.1,2025-09-04
TA26092,T15577,A134,13.36,2025-09-04
TA26093,T15577,A136,91.12,2025-09-04
TA26094,T15577,A138,5.42,2025-09-04
TA26095,T15578,A167,92.0,2025-09-26
TA26096,T15579,A207,74.0,2025-09-12
TA26097,T15580,A230,32.25,2025-09-24
TA26098,T15580,A259,45.15,2025-09-24
TA26099,T15580,A298,16.46,2025-09-24
TA26100,T15580,A267,40.14,2025-09-24
TA26101,T15581,A205,11.0,2025-08-30
TA26102,T15582,A253,7.0,2025-08-24
TA26103,T15583,A107,6.96,2025-09-01
TA26104,T15583,A076,40.04,2025-09-01
TA26105,T15584,A135,24.0,2025-08-14
TA26106,T15585,A202,19.52,2025-07-22
TA26107,T15585,A209,25.48,2025-07-22
TA26108,T15586,A258,6.27,2025-08-11
TA26109,T15586,A225,38.73,2025-08-11
TA26110,T15587,A072,10.0,2025-08-11
TA26111,T15588,A215,14.0,2025-08-06
TA26112,T15589,A246,7.0,2025-07-26
TA26113,T15590,A109,48.0,2025-06-06
TA26114,T15591,A141,37.0,2025-07-16
TA26115,T15592,A201,12.82,2025-06-07
TA26116,T15592,A208,29.18,2025-06-07
TA26117,T15593,A235,40.19,2025-06-28
TA26118,T15593,A233,2.81,2025-06-28
TA26119,T15594,A070,13.0,2025-01-29
TA26120,T15595,A214,14.0,2025-01-10
TA26121,T15596,A243,19.0,2025-01-08
TA26122,T15597,A090,5.88,2025-09-11
TA26123,T15597,A069,41.12,2025-09-11
TA26124,T15598,A140,25.0,2025-06-22
TA26125,T15599,A208,50.0,2025-07-21
TA26126,T15600,A284,20.0,2025-06-10
TA26127,T15601,A112,40.0,2025-04-23
TA26128,T15602,A122,39.8,2025-04-11
TA26129,T15602,A127,14.2,2025-04-11
TA26130,T15603,A219,20.0,2025-09-21
TA26131,T15604,A251,24.0,2025-07-31
TA26132,T15605,A033,52.69,2025-04-19
TA26133,T15605,A028,12.31,2025-04-19
TA26134,T15606,A044,7.61,2025-04-19
TA26135,T15606,A053,108.01,2025-04-19
TA26136,T15606,A048,2.3,2025-04-19
TA26137,T15606,A045,7.09,2025-04-19
TA26138,T15607,A076,33.58,2025-04-14
TA26139,T15607,A065,122.42,2025-04-14
TA26140,T15608,A140,74.87,2025-04-27
TA26141,T15608,A125,103.13,2025-04-27
TA26142,T15609,A192,53.84,2025-04-09
TA26143,T15609,A191,27.16,2025-04-09
TA26144,T15610,A212,81.48,2025-04-09
TA26145,T15610,A203,9.89,2025-04-09
TA26146,T15610,A216,52.76,2025-04-09
TA26147,T15610,A217,3.86,2025-04-09
TA26148,T15611,A254,69.0,2025-04-11
TA26149,T15612,A217,17.0,2025-05-30
TA26150,T15613,A237,18.0,2025-06-13
TA26151,T15614,A093,15.01,2025-10-27
TA26152,T15614,A106,33.99,2025-10-27
TA26153,T15615,A136,31.0,2025-09-20
TA26154,T15616,A202,23.0,2025-07-30
TA26155,T15617,A254,23.0,2025-09-23
TA26156,T15618,A093,23.29,2025-01-02
TA26157,T15618,A086,33.71,2025-01-02
TA26158,T15619,A131,38.01,2025-02-12
TA26159,T15619,A122,17.99,2025-02-12
TA26160,T15620,A217,33.0,2024-12-13
TA26161,T15621,A272,25.64,2024-12-19
TA26162,T15621,A260,20.36,2024-12-19
TA26163,T15622,A079,37.0,2025-09-10
TA26164,T15623,A123,38.0,2025-09-14
TA26165,T15624,A207,43.0,2025-08-13
TA26166,T15625,A222,26.0,2025-09-09
TA26167,T15626,A037,25.67,2025-10-23
TA26168,T15626,A022,146.33,2025-10-23
TA26169,T15627,A045,98.0,2025-07-13
TA26170,T15628,A087,139.0,2025-06-27
TA26171,T15628,A103,24.97,2025-06-27
TA26172,T15628,A078,1.03,2025-06-27
TA26173,T15629,A135,10.74,2025-07-29
TA26174,T15629,A124,48.68,2025-07-29
TA26175,T15629,A133,34.54,2025-07-29
TA26176,T15629,A138,21.04,2025-07-29
TA26177,T15630,A155,31.7,2025-07-04
TA26178,T15630,A167,60.3,2025-07-04
TA26179,T15631,A205,93.0,2025-10-03
TA26180,T15632,A276,29.79,2025-09-29
TA26181,T15632,A267,124.02,2025-09-29
TA26182,T15632,A233,1.16,2025-09-29
TA26183,T15632,A268,21.03,2025-09-29
TA26184,T15633,A205,19.0,2025-06-11
TA26185,T15634,A261,7.0,2025-05-30
TA26186,T15635,A098,56.0,2025-04-02
TA26187,T15636,A169,43.8,2025-03-28
TA26188,T15636,A171,11.2,2025-03-28
TA26189,T15637,A209,27.0,2025-04-18
TA26190,T15638,A282,32.0,2025-04-14
TA26191,T15639,A081,17.0,2025-08-20
TA26192,T15640,A207,10.0,2025-08-29
TA26193,T15641,A250,18.0,2025-08-05
TA26194,T15642,A107,31.0,2025-05-17
TA26195,T15643,A202,28.0,2025-03-05
TA26196,T15644,A237,2.27,2025-04-05
TA26197,T15644,A238,37.73,2025-04-05
TA26198,T15645,A105,14.0,2025-07-03
TA26199,T15646,A212,13.0,2025-06-17
TA26200,T15647,A292,15.0,2025-06-01
TA26201,T15648,A210,10.0,2025-07-06
TA26202,T15649,A244,15.0,2025-10-15
TA26203,T15650,A084,36.0,2024-11-30
TA26204,T15651,A167,23.0,2024-12-12
