delivery_id,project_id,sequence_id,shot_id,version,delivery_date,client_status,review_days,final_delivery
D6560,P009,SQ138,SH4038,V002,2025-05-26,Approved,8,True
D6561,P009,SQ138,SH4039,V001,2025-07-26,Rejected,6,False
D6562,P009,SQ138,SH4039,V002,2025-08-01,Approved,9,True
D6563,P009,SQ138,SH4040,V001,2025-07-12,Rejected,7,False
D6564,P009,SQ138,SH4040,V002,2025-07-19,Rejected,6,False
D6565,P009,SQ138,SH4040,V003,2025-07-25,Rejected,7,False
D6566,P009,SQ138,SH4040,V004,2025-08-01,Approved,10,True
D6567,P009,SQ139,SH4041,V001,2025-06-13,Rejected,4,False
D6568,P009,SQ139,SH4041,V002,2025-06-17,Approved,3,True
D6569,P009,SQ139,SH4042,V001,2025-07-04,Rejected,14,False
D6570,P009,SQ139,SH4042,V002,2025-07-18,Rejected,12,False
D6571,P009,SQ139,SH4042,V003,2025-07-30,Approved,2,True
D6572,P009,SQ139,SH4043,V001,2025-06-21,Approved,6,True
D6573,P009,SQ139,SH4044,V001,2025-02-27,Approved,14,True
D6574,P009,SQ139,SH4045,V001,2025-08-19,Rejected,4,False
D6575,P009,SQ139,SH4045,V002,2025-08-23,Approved,14,True
D6576,P009,SQ139,SH4046,V001,2025-08-06,Rejected,5,False
D6577,P009,SQ139,SH4046,V002,2025-08-11,Approved,3,True
D6578,P009,SQ139,SH4047,V001,2025-07-09,Rejected,12,False
D6579,P009,SQ139,SH4047,V002,2025-07-21,Approved,4,True
D6580,P009,SQ139,SH4048,V001,2025-03-02,Rejected,3,False
D6581,P009,SQ139,SH4048,V002,2025-03-05,Approved,10,True
D6582,P009,SQ139,SH4049,V001,2025-06-04,Approved,9,True
D6583,P009,SQ139,SH4050,V001,2025-07-25,Rejected,12,False
D6584,P009,SQ139,SH4050,V002,2025-08-06,Approved,10,True
D6585,P009,SQ139,SH4051,V001,2025-06-30,Rejected,7,False
D6586,P009,SQ139,SH4051,V002,2025-07-07,Approved,12,True
D6587,P009,SQ139,SH4052,V001,2025-06-16,Rejected,5,False
D6588,P009,SQ139,SH4052,V002,2025-06-21,Approved,6,True
D6589,P009,SQ139,SH4053,V001,2025-08-06,Rejected,2,False
D6590,P009,SQ139,SH4053,V002,2025-08-08,Approved,11,True
D6591,P009,SQ139,SH4054,V001,2025-08-08,Rejected,13,False
D6592,P009,SQ139,SH4054,V002,2025-08-21,Rejected,11,False
D6593,P009,SQ139,SH4054,V003,2025-09-01,Rejected,11,False
D6594,P009,SQ139,SH4054,V004,2025-09-12,Rejected,13,False
D6595,P009,SQ139,SH4054,V005,2025-09-25,Rejected,10,False
D6596,P009,SQ139,SH4054,V006,2025-10-05,Approved,13,True
D6597,P009,SQ139,SH4055,V001,2025-04-17,Rejected,8,False
D6598,P009,SQ139,SH4055,V002,2025-04-25,Rejected,5,False
D6599,P009,SQ139,SH4055,V003,2025-04-30,Rejected,3,False
D6600,P009,SQ139,SH4055,V004,2025-05-03,Approved,7,True
D6601,P009,SQ139,SH4056,V001,2025-05-17,Rejected,7,False
D6602,P009,SQ139,SH4056,V002,2025-05-24,Rejected,12,False
D6603,P009,SQ139,SH4056,V003,2025-06-05,Rejected,3,False
D6604,P009,SQ139,SH4056,V004,2025-06-08,Rejected,2,False
D6605,P009,SQ139,SH4056,V005,2025-06-10,Approved,11,True
D6606,P009,SQ139,SH4057,V001,2025-07-11,Approved,9,True
D6607,P009,SQ139,SH4058,V001,2025-06-25,Approved,6,True
D6608,P009,SQ139,SH4059,V001,2025-04-15,Rejected,12,False
D6609,P009,SQ139,SH4059,V002,2025-04-27,Approved,8,True
D6610,P009,SQ139,SH4060,V001,2025-03-25,Rejected,14,False
D6611,P009,SQ139,SH4060,V002,2025-04-08,Rejected,14,False
D6612,P009,SQ139,SH4060,V003,2025-04-22,Approved,3,True
D6613,P009,SQ139,SH4061,V001,2025-07-23,Rejected,6,False
D6614,P009,SQ139,SH4061,V002,2025-07-29,Approved,12,True
D6615,P009,SQ140,SH4062,V001,2025-11-19,Rejected,13,False
D6616,P009,SQ140,SH4062,V002,2025-12-02,Rejected,13,False
D6617,P009,SQ140,SH4062,V003,2025-12-15,Approved,2,True
D6618,P009,SQ140,SH4063,V001,2026-02-23,Approved,3,True
D6619,P009,SQ140,SH4064,V001,2025-08-03,Rejected,13,False
D6620,P009,SQ140,SH4064,V002,2025-08-16,Approved,8,True
D6621,P009,SQ140,SH4065,V001,2025-09-05,Rejected,13,False
D6622,P009,SQ140,SH4065,V002,2025-09-18,Approved,9,True
D6623,P009,SQ140,SH4066,V001,2026-05-03,Approved,14,True
D6624,P009,SQ140,SH4067,V001,2026-05-13,Rejected,9,False
D6625,P009,SQ140,SH4067,V002,2026-05-22,Rejected,9,False
D6626,P009,SQ140,SH4067,V003,2026-05-31,Approved,2,True
D6627,P009,SQ140,SH4068,V001,2026-03-24,Rejected,12,False
D6628,P009,SQ140,SH4068,V002,2026-04-05,Approved,12,True
D6629,P009,SQ140,SH4069,V001,2025-12-31,Approved,1,True
D6630,P009,SQ140,SH4070,V001,2026-01-09,Rejected,7,False
D6631,P009,SQ140,SH4070,V002,2026-01-16,Rejected,4,False
D6632,P009,SQ140,SH4070,V003,2026-01-20,Rejected,12,False
D6633,P009,SQ140,SH4070,V004,2026-02-01,Approved,8,True
D6634,P009,SQ140,SH4071,V001,2025-06-27,Rejected,14,False
D6635,P009,SQ140,SH4071,V002,2025-07-11,Rejected,13,False
D6636,P009,SQ140,SH4071,V003,2025-07-24,Rejected,9,False
D6637,P009,SQ140,SH4071,V004,2025-08-02,Approved,2,True
D6638,P009,SQ140,SH4072,V001,2025-12-25,Approved,2,True
D6639,P009,SQ140,SH4073,V001,2025-11-09,Rejected,8,False
D6640,P009,SQ140,SH4073,V002,2025-11-17,Rejected,10,False
D6641,P009,SQ140,SH4073,V003,2025-11-27,Approved,11,True
D6642,P009,SQ140,SH4074,V001,2025-09-07,Rejected,4,False
D6643,P009,SQ140,SH4074,V002,2025-09-11,Approved,10,True
D6644,P009,SQ140,SH4075,V001,2025-11-08,Rejected,13,False
D6645,P009,SQ140,SH4075,V002,2025-11-21,Approved,11,True
D6646,P009,SQ140,SH4076,V001,2025-10-27,Rejected,13,False
D6647,P009,SQ140,SH4076,V002,2025-11-09,Rejected,5,False
D6648,P009,SQ140,SH4076,V003,2025-11-14,Approved,12,True
D6649,P009,SQ140,SH4077,V001,2026-06-10,Rejected,9,False
D6650,P009,SQ140,SH4077,V002,2026-06-19,Rejected,11,False
D6651,P009,SQ140,SH4077,V003,2026-06-30,Approved,12,True
D6652,P009,SQ140,SH4078,V001,2026-04-04,Rejected,4,False
D6653,P009,SQ140,SH4078,V002,2026-04-08,Rejected,6,False
D6654,P009,SQ140,SH4078,V003,2026-04-14,Rejected,11,False
D6655,P009,SQ140,SH4078,V004,2026-04-25,Approved,1,True
D6656,P009,SQ140,SH4079,V001,2025-07-12,Rejected,1,False
D6657,P009,SQ140,SH4079,V002,2025-07-13,Approved,6,True
D6658,P009,SQ140,SH4080,V001,2026-01-01,Rejected,11,False
D6659,P009,SQ140,SH4080,V002,2026-01-12,Rejected,5,False
D6660,P009,SQ140,SH4080,V003,2026-01-17,Approved,3,True
D6661,P009,SQ140,SH4081,V001,2025-12-19,Rejected,14,False
D6662,P009,SQ140,SH4081,V002,2026-01-02,Approved,6,True
D6663,P009,SQ140,SH4082,V001,2025-11-07,Rejected,5,False
D6664,P009,SQ140,SH4082,V002,2025-11-12,Rejected,4,False
D6665,P009,SQ140,SH4082,V003,2025-11-16,Rejected,10,False
D6666,P009,SQ140,SH4082,V004,2025-11-26,Approved,6,True
D6667,P009,SQ140,SH4083,V001,2025-08-26,Rejected,6,False
D6668,P009,SQ140,SH4083,V002,2025-09-01,Approved,4,True
D6669,P009,SQ140,SH4084,V001,2025-10-27,Rejected,14,False
D6670,P009,SQ140,SH4084,V002,2025-11-10,Approved,3,True
D6671,P009,SQ140,SH4085,V001,2026-01-27,Rejected,3,False
D6672,P009,SQ140,SH4085,V002,2026-01-30,Approved,2,True
D6673,P009,SQ140,SH4086,V001,2026-05-24,Approved,11,True
D6674,P009,SQ140,SH4087,V001,2026-06-04,Rejected,13,False
D6675,P009,SQ140,SH4087,V002,2026-06-17,Approved,14,True
D6676,P009,SQ140,SH4088,V001,2026-01-12,Approved,14,True
D6677,P009,SQ140,SH4089,V001,2025-11-24,Rejected,13,False
D6678,P009,SQ140,SH4089,V002,2025-12-07,Rejected,8,False
D6679,P009,SQ140,SH4089,V003,2025-12-15,Rejected,3,False
D6680,P009,SQ140,SH4089,V004,2025-12-18,Rejected,6,False
D6681,P009,SQ140,SH4089,V005,2025-12-24,Approved,7,True
D6682,P009,SQ140,SH4090,V001,2026-04-27,Rejected,9,False
D6683,P009,SQ140,SH4090,V002,2026-05-06,Approved,6,True
D6684,P009,SQ141,SH4094,V001,2026-02-17,Approved,2,True
D6685,P009,SQ141,SH4095,V001,2026-05-01,Rejected,9,False
D6686,P009,SQ141,SH4095,V002,2026-05-10,Approved,12,True
D6687,P009,SQ141,SH4096,V001,2026-05-21,Rejected,10,False
D6688,P009,SQ141,SH4096,V002,2026-05-31,Rejected,12,False
D6689,P009,SQ141,SH4096,V003,2026-06-12,Rejected,3,False
D6690,P009,SQ141,SH4096,V004,2026-06-15,Rejected,3,False
D6691,P009,SQ141,SH4096,V005,2026-06-18,Approved,4,True
D6692,P009,SQ141,SH4097,V001,2026-04-06,Rejected,12,False
D6693,P009,SQ141,SH4097,V002,2026-04-18,Approved,2,True
D6694,P009,SQ141,SH4099,V001,2026-03-29,Approved,4,True
D6695,P009,SQ141,SH4100,V001,2026-02-19,Rejected,10,False
D6696,P009,SQ141,SH4100,V002,2026-03-01,Rejected,2,False
D6697,P009,SQ141,SH4100,V003,2026-03-03,Rejected,13,False
D6698,P009,SQ141,SH4100,V004,2026-03-16,Approved,2,True
D6699,P009,SQ141,SH4101,V001,2026-04-10,Rejected,11,False
D6700,P009,SQ141,SH4101,V002,2026-04-21,Approved,10,True
D6701,P009,SQ141,SH4102,V001,2026-04-23,Rejected,3,False
D6702,P009,SQ141,SH4102,V002,2026-04-26,Rejected,7,False
D6703,P009,SQ141,SH4102,V003,2026-05-03,Rejected,3,False
D6704,P009,SQ141,SH4102,V004,2026-05-06,Approved,14,True
D6705,P009,SQ141,SH4103,V001,2026-06-07,Approved,11,True
D6706,P009,SQ141,SH4104,V001,2026-02-13,Approved,14,True
D6707,P009,SQ141,SH4105,V001,2025-09-09,Rejected,8,False
D6708,P009,SQ141,SH4105,V002,2025-09-17,Approved,10,True
D6709,P009,SQ141,SH4111,V001,2026-06-16,Approved,8,True
D6710,P009,SQ141,SH4112,V001,2026-02-20,Approved,5,True
D6711,P009,SQ141,SH4114,V001,2026-06-12,Rejected,4,False
D6712,P009,SQ141,SH4114,V002,2026-06-16,Rejected,1,False
D6713,P009,SQ141,SH4114,V003,2026-06-17,Rejected,5,False
D6714,P009,SQ141,SH4114,V004,2026-06-22,Rejected,11,False
D6715,P009,SQ141,SH4114,V005,2026-07-03,Approved,6,True
D6716,P009,SQ141,SH4116,V001,2026-01-19,Approved,12,True
D6717,P009,SQ141,SH4117,V001,2026-04-09,Rejected,13,False
D6718,P009,SQ141,SH4117,V002,2026-04-22,Rejected,12,False
D6719,P009,SQ141,SH4117,V003,2026-05-04,Approved,1,True
D6720,P009,SQ141,SH4118,V001,2026-06-03,Rejected,14,False
D6721,P009,SQ141,SH4118,V002,2026-06-17,Rejected,11,False
D6722,P009,SQ141,SH4118,V003,2026-06-28,Rejected,4,False
D6723,P009,SQ141,SH4118,V004,2026-07-02,Approved,14,True
D6724,P009,SQ141,SH4120,V001,2026-06-24,Rejected,10,False
D6725,P009,SQ141,SH4120,V002,2026-07-04,Rejected,7,False
D6726,P009,SQ141,SH4120,V003,2026-07-11,Rejected,11,False
D6727,P009,SQ141,SH4120,V004,2026-07-22,Rejected,4,False
D6728,P009,SQ141,SH4120,V005,2026-07-26,Approved,9,True
D6729,P009,SQ141,SH4123,V001,2026-02-06,Approved,7,True
D6730,P009,SQ141,SH4124,V001,2026-05-15,Rejected,9,False
D6731,P009,SQ141,SH4124,V002,2026-05-24,Approved,1,True
D6732,P009,SQ141,SH4125,V001,2025-11-26,Approved,9,True
D6733,P009,SQ141,SH4127,V001,2025-12-10,Approved,14,True
D6734,P009,SQ141,SH4128,V001,2026-03-20,Approved,3,True
D6735,P009,SQ141,SH4129,V001,2026-04-04,Rejected,9,False
D6736,P009,SQ141,SH4129,V002,2026-04-13,Approved,11,True
D6737,P009,SQ141,SH4131,V001,2026-04-16,Approved,5,True
D6738,P009,SQ141,SH4132,V001,2026-04-13,Rejected,6,False
D6739,P009,SQ141,SH4132,V002,2026-04-19,Approved,6,True
D6740,P009,SQ141,SH4133,V001,2026-01-12,Rejected,1,False
D6741,P009,SQ141,SH4133,V002,2026-01-13,Rejected,8,False
D6742,P009,SQ141,SH4133,V003,2026-01-21,Rejected,3,False
D6743,P009,SQ141,SH4133,V004,2026-01-24,Approved,8,True
D6744,P009,SQ141,SH4134,V001,2026-05-14,Approved,5,True
D6745,P009,SQ141,SH4135,V001,2026-05-24,Rejected,14,False
D6746,P009,SQ141,SH4135,V002,2026-06-07,Rejected,11,False
D6747,P009,SQ141,SH4135,V003,2026-06-18,Approved,2,True
D6748,P009,SQ141,SH4137,V001,2026-01-15,Rejected,7,False
D6749,P009,SQ141,SH4137,V002,2026-01-22,Rejected,10,False
D6750,P009,SQ141,SH4137,V003,2026-02-01,Rejected,13,False
D6751,P009,SQ141,SH4137,V004,2026-02-14,Approved,12,True
D6752,P009,SQ141,SH4138,V001,2026-02-20,Rejected,4,False
D6753,P009,SQ141,SH4138,V002,2026-02-24,Approved,9,True
D6754,P009,SQ141,SH4140,V001,2026-02-12,Rejected,6,False
D6755,P009,SQ141,SH4140,V002,2026-02-18,Approved,13,True
D6756,P009,SQ141,SH4141,V001,2025-12-06,Rejected,3,False
D6757,P009,SQ141,SH4141,V002,2025-12-09,Rejected,4,False
D6758,P009,SQ141,SH4141,V003,2025-12-13,Rejected,6,False
D6759,P009,SQ141,SH4141,V004,2025-12-19,Approved,4,True
D6760,P009,SQ141,SH4142,V001,2026-06-03,Rejected,7,False
D6761,P009,SQ141,SH4142,V002,2026-06-10,Approved,13,True
D6762,P009,SQ141,SH4144,V001,2026-02-17,Approved,13,True
D6763,P009,SQ142,SH4146,V001,2025-08-12,Rejected,6,False
D6764,P009,SQ142,SH4146,V002,2025-08-18,Rejected,6,False
D6765,P009,SQ142,SH4146,V003,2025-08-24,Approved,12,True
D6766,P009,SQ142,SH4147,V001,2025-07-07,Rejected,11,False
D6767,P009,SQ142,SH4147,V002,2025-07-18,Approved,12,True
D6768,P009,SQ142,SH4148,V001,2025-07-09,Rejected,4,False
D6769,P009,SQ142,SH4148,V002,2025-07-13,Rejected,5,False
D6770,P009,SQ142,SH4148,V003,2025-07-18,Approved,9,True
D6771,P009,SQ142,SH4149,V001,2025-07-10,Rejected,3,False
D6772,P009,SQ142,SH4149,V002,2025-07-13,Rejected,14,False
D6773,P009,SQ142,SH4149,V003,2025-07-27,Approved,2,True
D6774,P009,SQ142,SH4150,V001,2025-05-22,Rejected,13,False
D6775,P009,SQ142,SH4150,V002,2025-06-04,Rejected,2,False
D6776,P009,SQ142,SH4150,V003,2025-06-06,Rejected,7,False
D6777,P009,SQ142,SH4150,V004,2025-06-13,Approved,13,True
D6778,P009,SQ142,SH4151,V001,2025-06-06,Approved,11,True
D6779,P009,SQ142,SH4152,V001,2025-07-01,Rejected,8,False
D6780,P009,SQ142,SH4152,V002,2025-07-09,Approved,2,True
D6781,P009,SQ142,SH4153,V001,2025-05-12,Approved,14,True
D6782,P009,SQ142,SH4154,V001,2025-06-13,Approved,10,True
D6783,P009,SQ142,SH4155,V001,2025-08-08,Approved,13,True
D6784,P009,SQ142,SH4156,V001,2025-06-29,Rejected,2,False
D6785,P009,SQ142,SH4156,V002,2025-07-01,Approved,2,True
D6786,P009,SQ142,SH4157,V001,2025-07-01,Approved,6,True
D6787,P009,SQ142,SH4158,V001,2025-08-08,Rejected,12,False
D6788,P009,SQ142,SH4158,V002,2025-08-20,Approved,3,True
D6789,P009,SQ142,SH4159,V001,2025-06-14,Approved,10,True
D6790,P009,SQ142,SH4160,V001,2025-06-02,Approved,3,True
D6791,P009,SQ142,SH4161,V001,2025-08-03,Approved,9,True
D6792,P009,SQ142,SH4162,V001,2025-08-27,Rejected,12,False
D6793,P009,SQ142,SH4162,V002,2025-09-08,Approved,2,True
D6794,P009,SQ142,SH4163,V001,2025-04-28,Rejected,4,False
D6795,P009,SQ142,SH4163,V002,2025-05-02,Rejected,4,False
D6796,P009,SQ142,SH4163,V003,2025-05-06,Rejected,14,False
D6797,P009,SQ142,SH4163,V004,2025-05-20,Approved,5,True
D6798,P009,SQ142,SH4164,V001,2025-07-08,Rejected,12,False
D6799,P009,SQ142,SH4164,V002,2025-07-20,Approved,4,True
D6800,P009,SQ142,SH4165,V001,2025-06-04,Approved,3,True
D6801,P009,SQ142,SH4166,V001,2025-07-18,Rejected,4,False
D6802,P009,SQ142,SH4166,V002,2025-07-22,Approved,6,True
D6803,P010,SQ143,SH4167,V001,2024-08-28,Rejected,6,False
D6804,P010,SQ143,SH4167,V002,2024-09-03,Rejected,2,False
D6805,P010,SQ143,SH4167,V003,2024-09-05,Approved,7,True
D6806,P010,SQ143,SH4168,V001,2024-08-22,Approved,6,True
D6807,P010,SQ143,SH4169,V001,2024-08-24,Approved,10,True
D6808,P010,SQ143,SH4170,V001,2024-08-27,Rejected,12,False
D6809,P010,SQ143,SH4170,V002,2024-09-08,Approved,2,True
D6810,P010,SQ143,SH4171,V001,2024-08-14,Rejected,5,False
D6811,P010,SQ143,SH4171,V002,2024-08-19,Approved,1,True
D6812,P010,SQ143,SH4172,V001,2024-09-09,Rejected,3,False
D6813,P010,SQ143,SH4172,V002,2024-09-12,Rejected,12,False
D6814,P010,SQ143,SH4172,V003,2024-09-24,Approved,3,True
D6815,P010,SQ143,SH4173,V001,2024-09-04,Rejected,1,False
D6816,P010,SQ143,SH4173,V002,2024-09-05,Rejected,7,False
D6817,P010,SQ143,SH4173,V003,2024-09-12,Approved,9,True
D6818,P010,SQ143,SH4174,V001,2024-07-31,Rejected,5,False
D6819,P010,SQ143,SH4174,V002,2024-08-05,Approved,13,True
D6820,P010,SQ143,SH4175,V001,2024-08-09,Rejected,4,False
D6821,P010,SQ143,SH4175,V002,2024-08-13,Approved,9,True
D6822,P010,SQ143,SH4176,V001,2024-08-28,Rejected,6,False
D6823,P010,SQ143,SH4176,V002,2024-09-03,Approved,2,True
D6824,P010,SQ143,SH4177,V001,2024-09-06,Approved,13,True
D6825,P010,SQ143,SH4178,V001,2024-09-06,Approved,12,True
D6826,P010,SQ143,SH4179,V001,2024-09-08,Approved,3,True
D6827,P010,SQ143,SH4180,V001,2024-08-06,Rejected,8,False
D6828,P010,SQ143,SH4180,V002,2024-08-14,Rejected,10,False
D6829,P010,SQ143,SH4180,V003,2024-08-24,Rejected,10,False
D6830,P010,SQ143,SH4180,V004,2024-09-03,Approved,9,True
D6831,P010,SQ143,SH4181,V001,2024-08-23,Rejected,9,False
D6832,P010,SQ143,SH4181,V002,2024-09-01,Approved,5,True
D6833,P010,SQ143,SH4182,V001,2024-08-20,Approved,3,True
D6834,P010,SQ143,SH4183,V001,2024-08-06,Rejected,3,False
D6835,P010,SQ143,SH4183,V002,2024-08-09,Approved,2,True
D6836,P010,SQ143,SH4184,V001,2024-08-08,Approved,13,True
D6837,P010,SQ144,SH4185,V001,2024-10-06,Rejected,10,False
D6838,P010,SQ144,SH4185,V002,2024-10-16,Rejected,9,False
D6839,P010,SQ144,SH4185,V003,2024-10-25,Approved,2,True
D6840,P010,SQ144,SH4186,V001,2024-10-08,Approved,11,True
D6841,P010,SQ144,SH4187,V001,2024-10-18,Approved,6,True
D6842,P010,SQ144,SH4188,V001,2024-08-25,Rejected,13,False
D6843,P010,SQ144,SH4188,V002,2024-09-07,Approved,2,True
D6844,P010,SQ144,SH4189,V001,2024-10-07,Rejected,11,False
D6845,P010,SQ144,SH4189,V002,2024-10-18,Rejected,13,False
D6846,P010,SQ144,SH4189,V003,2024-10-31,Approved,9,True
D6847,P010,SQ144,SH4190,V001,2024-10-15,Approved,4,True
D6848,P010,SQ144,SH4191,V001,2024-09-03,Rejected,2,False
D6849,P010,SQ144,SH4191,V002,2024-09-05,Rejected,9,False
D6850,P010,SQ144,SH4191,V003,2024-09-14,Rejected,6,False
D6851,P010,SQ144,SH4191,V004,2024-09-20,Rejected,13,False
D6852,P010,SQ144,SH4191,V005,2024-10-03,Rejected,3,False
D6853,P010,SQ144,SH4191,V006,2024-10-06,Approved,1,True
D6854,P010,SQ144,SH4192,V001,2024-09-08,Rejected,3,False
D6855,P010,SQ144,SH4192,V002,2024-09-11,Approved,14,True
D6856,P010,SQ144,SH4193,V001,2024-08-18,Approved,10,True
D6857,P010,SQ144,SH4194,V001,2024-10-09,Approved,10,True
D6858,P010,SQ144,SH4195,V001,2024-10-12,Approved,3,True
D6859,P010,SQ144,SH4196,V001,2024-09-30,Approved,4,True
D6860,P010,SQ144,SH4197,V001,2024-09-01,Approved,14,True
D6861,P010,SQ144,SH4198,V001,2024-10-12,Rejected,12,False
D6862,P010,SQ144,SH4198,V002,2024-10-24,Approved,13,True
D6863,P010,SQ144,SH4199,V001,2024-10-02,Rejected,11,False
D6864,P010,SQ144,SH4199,V002,2024-10-13,Rejected,12,False
D6865,P010,SQ144,SH4199,V003,2024-10-25,Rejected,14,False
D6866,P010,SQ144,SH4199,V004,2024-11-08,Rejected,1,False
D6867,P010,SQ144,SH4199,V005,2024-11-09,Rejected,7,False
D6868,P010,SQ144,SH4199,V006,2024-11-16,Approved,2,True
D6869,P010,SQ144,SH4200,V001,2024-10-06,Rejected,1,False
D6870,P010,SQ144,SH4200,V002,2024-10-07,Approved,11,True
D6871,P010,SQ144,SH4201,V001,2024-09-24,Rejected,4,False
D6872,P010,SQ144,SH4201,V002,2024-09-28,Approved,6,True
D6873,P010,SQ144,SH4202,V001,2024-09-14,Rejected,10,False
D6874,P010,SQ144,SH4202,V002,2024-09-24,Rejected,8,False
D6875,P010,SQ144,SH4202,V003,2024-10-02,Rejected,11,False
D6876,P010,SQ144,SH4202,V004,2024-10-13,Approved,12,True
D6877,P010,SQ144,SH4203,V001,2024-10-01,Rejected,5,False
D6878,P010,SQ144,SH4203,V002,2024-10-06,Rejected,3,False
D6879,P010,SQ144,SH4203,V003,2024-10-09,Rejected,10,False
D6880,P010,SQ144,SH4203,V004,2024-10-19,Rejected,6,False
D6881,P010,SQ144,SH4203,V005,2024-10-25,Rejected,1,False
D6882,P010,SQ144,SH4203,V006,2024-10-26,Approved,4,True
D6883,P010,SQ144,SH4204,V001,2024-10-18,Rejected,6,False
D6884,P010,SQ144,SH4204,V002,2024-10-24,Rejected,11,False
D6885,P010,SQ144,SH4204,V003,2024-11-04,Rejected,11,False
D6886,P010,SQ144,SH4204,V004,2024-11-15,Approved,1,True
D6887,P010,SQ144,SH4205,V001,2024-09-02,Approved,8,True
D6888,P010,SQ144,SH4206,V001,2024-10-02,Approved,8,True
D6889,P010,SQ144,SH4207,V001,2024-09-19,Rejected,8,False
D6890,P010,SQ144,SH4207,V002,2024-09-27,Rejected,4,False
D6891,P010,SQ144,SH4207,V003,2024-10-01,Approved,7,True
D6892,P010,SQ144,SH4208,V001,2024-09-24,Rejected,8,False
D6893,P010,SQ144,SH4208,V002,2024-10-02,Rejected,1,False
D6894,P010,SQ144,SH4208,V003,2024-10-03,Approved,10,True
D6895,P010,SQ144,SH4209,V001,2024-10-12,Approved,13,True
D6896,P010,SQ144,SH4210,V001,2024-09-12,Rejected,1,False
D6897,P010,SQ144,SH4210,V002,2024-09-13,Approved,12,True
D6898,P010,SQ144,SH4211,V001,2024-10-15,Rejected,6,False
D6899,P010,SQ144,SH4211,V002,2024-10-21,Approved,9,True
D6900,P010,SQ144,SH4212,V001,2024-10-05,Rejected,4,False
D6901,P010,SQ144,SH4212,V002,2024-10-09,Approved,1,True
D6902,P010,SQ144,SH4213,V001,2024-10-18,Rejected,11,False
D6903,P010,SQ144,SH4213,V002,2024-10-29,Rejected,3,False
D6904,P010,SQ144,SH4213,V003,2024-11-01,Rejected,5,False
D6905,P010,SQ144,SH4213,V004,2024-11-06,Approved,4,True
D6906,P010,SQ144,SH4214,V001,2024-09-25,Rejected,1,False
D6907,P010,SQ144,SH4214,V002,2024-09-26,Approved,3,True
D6908,P010,SQ144,SH4215,V001,2024-09-17,Rejected,10,False
D6909,P010,SQ144,SH4215,V002,2024-09-27,Rejected,7,False
D6910,P010,SQ144,SH4215,V003,2024-10-04,Approved,2,True
D6911,P010,SQ144,SH4216,V001,2024-09-12,Rejected,10,False
D6912,P010,SQ144,SH4216,V002,2024-09-22,Approved,11,True
D6913,P010,SQ144,SH4217,V001,2024-10-08,Rejected,6,False
D6914,P010,SQ144,SH4217,V002,2024-10-14,Approved,10,True
D6915,P010,SQ145,SH4218,V001,2024-10-22,Rejected,3,False
D6916,P010,SQ145,SH4218,V002,2024-10-25,Approved,5,True
D6917,P010,SQ145,SH4219,V001,2024-09-18,Rejected,11,False
D6918,P010,SQ145,SH4219,V002,2024-09-29,Approved,10,True
D6919,P010,SQ145,SH4220,V001,2024-10-13,Approved,3,True
D6920,P010,SQ145,SH4221,V001,2024-10-11,Rejected,13,False
D6921,P010,SQ145,SH4221,V002,2024-10-24,Rejected,13,False
D6922,P010,SQ145,SH4221,V003,2024-11-06,Approved,6,True
D6923,P010,SQ145,SH4222,V001,2024-09-20,Approved,10,True
D6924,P010,SQ145,SH4223,V001,2024-10-14,Rejected,2,False
D6925,P010,SQ145,SH4223,V002,2024-10-16,Approved,2,True
D6926,P010,SQ145,SH4224,V001,2024-10-20,Approved,10,True
D6927,P010,SQ145,SH4225,V001,2024-10-01,Rejected,9,False
D6928,P010,SQ145,SH4225,V002,2024-10-10,Approved,7,True
D6929,P010,SQ145,SH4226,V001,2024-10-08,Rejected,8,False
D6930,P010,SQ145,SH4226,V002,2024-10-16,Rejected,2,False
D6931,P010,SQ145,SH4226,V003,2024-10-18,Rejected,12,False
D6932,P010,SQ145,SH4226,V004,2024-10-30,Rejected,14,False
D6933,P010,SQ145,SH4226,V005,2024-11-13,Approved,8,True
D6934,P010,SQ145,SH4227,V001,2024-09-22,Rejected,10,False
D6935,P010,SQ145,SH4227,V002,2024-10-02,Rejected,13,False
D6936,P010,SQ145,SH4227,V003,2024-10-15,Approved,13,True
D6937,P010,SQ145,SH4228,V001,2024-10-22,Rejected,6,False
D6938,P010,SQ145,SH4228,V002,2024-10-28,Approved,14,True
D6939,P010,SQ145,SH4229,V001,2024-10-16,Approved,4,True
D6940,P010,SQ145,SH4230,V001,2024-09-23,Rejected,4,False
D6941,P010,SQ145,SH4230,V002,2024-09-27,Approved,12,True
D6942,P010,SQ145,SH4231,V001,2024-10-21,Rejected,9,False
D6943,P010,SQ145,SH4231,V002,2024-10-30,Approved,7,True
D6944,P010,SQ145,SH4232,V001,2024-10-03,Rejected,14,False
D6945,P010,SQ145,SH4232,V002,2024-10-17,Approved,13,True
D6946,P010,SQ145,SH4233,V001,2024-10-13,Rejected,13,False
D6947,P010,SQ145,SH4233,V002,2024-10-26,Rejected,10,False
D6948,P010,SQ145,SH4233,V003,2024-11-05,Rejected,6,False
D6949,P010,SQ145,SH4233,V004,2024-11-11,Approved,2,True
D6950,P010,SQ145,SH4234,V001,2024-09-27,Rejected,11,False
D6951,P010,SQ145,SH4234,V002,2024-10-08,Approved,9,True
