render_id,project_id,sequence_id,shot_id,frame_count,render_engine,render_status,render_hours,submission_date,completion_date
R5249,P009,SQ132,SH3904,81,Arnold,Success,2.71,2025-05-18,2025-05-18
R5250,P009,SQ132,SH3905,173,Arnold,Success,12.28,2025-07-30,2025-07-30
R5251,P009,SQ132,SH3906,80,Arnold,Success,2.32,2025-03-13,2025-03-13
R5252,P009,SQ132,SH3906,80,Arnold,Failed,3.84,2025-03-05,2025-03-05
R5253,P009,SQ132,SH3907,238,V-Ray,Success,12.27,2025-01-29,2025-01-29
R5254,P009,SQ132,SH3908,207,V-Ray,Success,17.62,2025-03-05,2025-03-05
R5255,P009,SQ132,SH3908,207,Arnold,Success,19.31,2025-03-03,2025-03-03
R5256,P009,SQ132,SH3908,207,V-Ray,Success,10.76,2025-03-06,2025-03-06
R5257,P009,SQ132,SH3909,277,Arnold,Success,18.42,2025-02-22,2025-02-22
R5258,P009,SQ132,SH3910,668,Arnold,Failed,140.96,2025-09-28,2025-10-03
R5259,P009,SQ132,SH3911,647,Arnold,Success,129.01,2025-09-12,2025-09-17
R5260,P009,SQ132,SH3911,647,Arnold,Success,92.58,2025-09-02,2025-09-05
R5261,P009,SQ132,SH3912,65,Arnold,Success,1.64,2025-04-12,2025-04-12
R5262,P009,SQ133,SH3913,75,V-Ray,Success,3.6,2025-10-30,2025-10-30
R5263,P009,SQ133,SH3913,75,Arnold,Success,2.63,2025-10-23,2025-10-23
R5264,P009,SQ133,SH3914,431,Arnold,Success,105.02,2025-09-28,2025-10-02
R5265,P009,SQ133,SH3914,431,V-Ray,Success,64.47,2025-10-02,2025-10-04
R5266,P009,SQ133,SH3914,431,RenderMan,Success,58.68,2025-09-26,2025-09-28
R5267,P009,SQ133,SH3915,68,Arnold,Success,1.56,2025-08-30,2025-08-30
R5268,P009,SQ133,SH3916,421,V-Ray,Success,82.6,2025-11-05,2025-11-08
R5269,P009,SQ133,SH3916,421,V-Ray,Success,78.0,2025-10-30,2025-11-02
R5270,P009,SQ133,SH3916,421,Arnold,Success,58.85,2025-11-01,2025-11-03
R5271,P009,SQ133,SH3917,276,RenderMan,Success,16.26,2025-10-29,2025-10-29
R5272,P009,SQ133,SH3917,276,V-Ray,Success,24.71,2025-10-30,2025-10-31
R5273,P009,SQ133,SH3918,219,RenderMan,Success,11.46,2025-10-10,2025-10-10
R5274,P009,SQ133,SH3919,97,V-Ray,Success,4.45,2025-09-03,2025-09-03
R5275,P009,SQ133,SH3919,97,V-Ray,Success,4.45,2025-09-03,2025-09-03
R5276,P009,SQ133,SH3920,180,Arnold,Success,16.74,2025-11-14,2025-11-14
R5277,P009,SQ133,SH3920,180,RenderMan,Success,17.2,2025-11-08,2025-11-08
R5278,P009,SQ133,SH3921,268,V-Ray,Success,18.83,2025-08-12,2025-08-12
R5279,P009,SQ133,SH3921,268,RenderMan,Success,19.08,2025-08-16,2025-08-16
R5280,P009,SQ133,SH3922,275,RenderMan,Success,16.04,2025-09-02,2025-09-02
R5281,P009,SQ133,SH3922,275,RenderMan,Success,13.76,2025-08-25,2025-08-25
R5282,P009,SQ133,SH3922,275,RenderMan,Success,17.74,2025-08-31,2025-08-31
R5283,P009,SQ133,SH3923,836,Arnold,Success,165.58,2025-07-31,2025-08-06
R5284,P009,SQ133,SH3923,836,V-Ray,Success,164.76,2025-07-26,2025-08-01
R5285,P009,SQ133,SH3923,836,Arnold,Success,158.48,2025-07-22,2025-07-28
R5286,P009,SQ133,SH3924,163,V-Ray,Success,12.58,2025-11-01,2025-11-01
R5287,P009,SQ133,SH3925,159,Arnold,Success,9.21,2025-11-14,2025-11-14
R5288,P009,SQ133,SH3925,159,Arnold,Success,13.29,2025-11-15,2025-11-15
R5289,P009,SQ133,SH3926,494,Arnold,Success,75.89,2025-08-25,2025-08-28
R5290,P009,SQ133,SH3926,494,V-Ray,Success,80.99,2025-08-22,2025-08-25
R5291,P009,SQ133,SH3926,494,Arnold,Failed,67.43,2025-08-22,2025-08-24
R5292,P009,SQ133,SH3927,455,Arnold,Success,93.3,2025-11-22,2025-11-25
R5293,P009,SQ133,SH3927,455,RenderMan,Success,50.94,2025-11-23,2025-11-25
R5294,P009,SQ133,SH3928,558,Arnold,Success,111.73,2025-08-15,2025-08-19
R5295,P009,SQ133,SH3929,296,Arnold,Success,16.75,2025-10-22,2025-10-22
R5296,P009,SQ133,SH3930,43,Arnold,Failed,1.52,2025-09-03,2025-09-03
R5297,P009,SQ133,SH3930,43,Arnold,Success,1.67,2025-09-10,2025-09-10
R5298,P009,SQ133,SH3930,43,RenderMan,Success,1.88,2025-09-01,2025-09-01
R5299,P009,SQ133,SH3931,254,Arnold,Success,19.69,2025-10-22,2025-10-22
R5300,P009,SQ133,SH3931,254,Arnold,Success,15.46,2025-10-31,2025-10-31
R5301,P009,SQ133,SH3931,254,Arnold,Success,24.64,2025-10-20,2025-10-21
R5302,P009,SQ133,SH3932,141,Arnold,Success,13.26,2025-10-14,2025-10-14
R5303,P009,SQ133,SH3932,141,Arnold,Success,9.1,2025-10-16,2025-10-16
R5304,P009,SQ133,SH3932,141,V-Ray,Success,8.03,2025-10-12,2025-10-12
R5305,P009,SQ133,SH3933,403,Arnold,Success,59.47,2025-09-16,2025-09-18
R5306,P009,SQ133,SH3933,403,V-Ray,Success,80.12,2025-09-14,2025-09-17
R5307,P009,SQ133,SH3933,403,Arnold,Success,75.38,2025-09-16,2025-09-19
R5308,P009,SQ133,SH3934,247,Arnold,Success,21.78,2025-12-05,2025-12-05
R5309,P009,SQ133,SH3935,197,Arnold,Failed,18.21,2025-08-25,2025-08-25
R5310,P009,SQ133,SH3935,197,Arnold,Success,19.0,2025-08-13,2025-08-13
R5311,P009,SQ133,SH3936,42,Arnold,Failed,2.04,2025-10-28,2025-10-28
R5312,P009,SQ133,SH3936,42,Arnold,Success,1.69,2025-10-15,2025-10-15
R5313,P009,SQ133,SH3937,155,Arnold,Success,10.59,2025-11-15,2025-11-15
R5314,P009,SQ133,SH3937,155,Arnold,Success,14.13,2025-11-12,2025-11-12
R5315,P009,SQ133,SH3937,155,Arnold,Success,8.48,2025-11-18,2025-11-18
R5316,P009,SQ133,SH3938,101,V-Ray,Success,2.11,2025-12-04,2025-12-04
R5317,P009,SQ133,SH3939,168,Arnold,Success,11.68,2025-07-30,2025-07-30
R5318,P009,SQ133,SH3939,168,V-Ray,Failed,13.46,2025-07-30,2025-07-30
R5319,P009,SQ133,SH3939,168,Arnold,Success,11.24,2025-08-06,2025-08-06
R5320,P009,SQ133,SH3940,383,RenderMan,Success,52.42,2025-12-09,2025-12-11
R5321,P009,SQ133,SH3940,383,Arnold,Success,93.61,2025-12-12,2025-12-15
R5322,P009,SQ133,SH3940,383,RenderMan,Success,60.81,2025-12-12,2025-12-14
R5323,P009,SQ133,SH3941,500,Arnold,Success,77.81,2025-08-29,2025-09-01
R5324,P009,SQ133,SH3941,500,RenderMan,Success,90.34,2025-08-28,2025-08-31
R5325,P009,SQ133,SH3941,500,Arnold,Success,74.12,2025-09-02,2025-09-05
R5326,P009,SQ133,SH3942,72,Arnold,Success,2.03,2025-10-05,2025-10-05
R5327,P009,SQ133,SH3942,72,Arnold,Success,2.36,2025-09-29,2025-09-29
R5328,P009,SQ133,SH3942,72,V-Ray,Failed,1.53,2025-09-25,2025-09-25
R5329,P009,SQ133,SH3943,244,RenderMan,Success,17.75,2025-10-02,2025-10-02
R5330,P009,SQ133,SH3943,244,Arnold,Success,19.77,2025-10-12,2025-10-12
R5331,P009,SQ133,SH3944,232,Arnold,Success,15.37,2025-10-31,2025-10-31
R5332,P009,SQ133,SH3944,232,RenderMan,Success,12.06,2025-11-13,2025-11-13
R5333,P009,SQ134,SH3945,60,V-Ray,Success,2.53,2025-08-07,2025-08-07
R5334,P009,SQ134,SH3945,60,Arnold,Success,2.56,2025-07-29,2025-07-29
R5335,P009,SQ134,SH3946,491,V-Ray,Success,97.95,2025-03-17,2025-03-21
R5336,P009,SQ134,SH3946,491,Arnold,Success,61.36,2025-03-18,2025-03-20
R5337,P009,SQ134,SH3947,44,Arnold,Success,2.11,2025-05-27,2025-05-27
R5338,P009,SQ134,SH3947,44,V-Ray,Success,1.31,2025-05-28,2025-05-28
R5339,P009,SQ134,SH3947,44,Arnold,Success,1.25,2025-06-01,2025-06-01
R5340,P009,SQ134,SH3948,45,RenderMan,Success,1.09,2025-03-31,2025-03-31
R5341,P009,SQ134,SH3948,45,RenderMan,Success,1.23,2025-03-27,2025-03-27
R5342,P009,SQ134,SH3948,45,Arnold,Success,1.54,2025-03-27,2025-03-27
R5343,P009,SQ134,SH3949,81,RenderMan,Success,3.01,2025-04-19,2025-04-19
R5344,P009,SQ134,SH3950,124,RenderMan,Success,10.08,2025-06-13,2025-06-13
R5345,P009,SQ134,SH3950,124,V-Ray,Success,7.41,2025-06-18,2025-06-18
R5346,P009,SQ134,SH3951,668,V-Ray,Failed,94.49,2025-06-01,2025-06-04
R5347,P009,SQ134,SH3951,668,RenderMan,Success,79.07,2025-06-10,2025-06-13
R5348,P009,SQ134,SH3951,668,Arnold,Success,116.04,2025-06-03,2025-06-07
R5349,P009,SQ134,SH3952,54,Arnold,Success,1.36,2025-06-19,2025-06-19
R5350,P009,SQ134,SH3953,201,Arnold,Failed,15.01,2025-05-05,2025-05-05
R5351,P009,SQ134,SH3953,201,Arnold,Success,12.55,2025-05-04,2025-05-04
R5352,P009,SQ134,SH3954,175,Arnold,Success,14.92,2025-03-09,2025-03-09
R5353,P009,SQ134,SH3954,175,RenderMan,Success,10.72,2025-03-13,2025-03-13
R5354,P009,SQ134,SH3955,983,RenderMan,Success,222.02,2025-08-09,2025-08-18
R5355,P009,SQ134,SH3956,86,Arnold,Success,2.78,2025-05-04,2025-05-04
R5356,P009,SQ134,SH3956,86,Arnold,Success,2.04,2025-05-01,2025-05-01
R5357,P009,SQ134,SH3956,86,V-Ray,Success,1.97,2025-05-10,2025-05-10
R5358,P009,SQ134,SH3957,127,Arnold,Success,11.7,2025-06-05,2025-06-05
R5359,P009,SQ134,SH3957,127,Arnold,Success,12.57,2025-05-28,2025-05-28
R5360,P009,SQ134,SH3957,127,Arnold,Success,10.52,2025-06-03,2025-06-03
R5361,P009,SQ134,SH3958,830,V-Ray,Success,175.23,2025-08-25,2025-09-01
R5362,P009,SQ134,SH3958,830,Arnold,Success,158.89,2025-08-26,2025-09-01
R5363,P009,SQ134,SH3959,61,Arnold,Failed,2.34,2025-03-29,2025-03-29
R5364,P009,SQ134,SH3959,61,Arnold,Failed,1.72,2025-03-23,2025-03-23
R5365,P009,SQ134,SH3959,61,V-Ray,Success,2.4,2025-04-02,2025-04-02
R5366,P009,SQ134,SH3960,274,V-Ray,Success,20.55,2025-03-16,2025-03-16
R5367,P009,SQ134,SH3960,274,V-Ray,Success,21.79,2025-03-29,2025-03-29
R5368,P009,SQ134,SH3961,69,V-Ray,Success,3.08,2025-05-11,2025-05-11
R5369,P009,SQ134,SH3962,141,Arnold,Success,12.45,2025-04-17,2025-04-17
R5370,P009,SQ134,SH3962,141,Arnold,Success,12.18,2025-04-28,2025-04-28
R5371,P009,SQ134,SH3963,216,Arnold,Success,13.66,2025-08-02,2025-08-02
R5372,P009,SQ134,SH3963,216,Arnold,Success,21.45,2025-07-24,2025-07-24
R5373,P009,SQ134,SH3963,216,RenderMan,Success,19.82,2025-08-03,2025-08-03
R5374,P009,SQ134,SH3964,79,Arnold,Success,2.35,2025-06-14,2025-06-14
R5375,P009,SQ134,SH3964,79,Arnold,Success,3.91,2025-06-13,2025-06-13
R5376,P009,SQ134,SH3965,762,RenderMan,Success,85.65,2025-08-02,2025-08-05
R5377,P009,SQ134,SH3966,60,RenderMan,Success,1.23,2025-07-05,2025-07-05
R5378,P009,SQ134,SH3966,60,Arnold,Success,1.2,2025-07-04,2025-07-04
R5379,P009,SQ134,SH3966,60,Arnold,Success,2.05,2025-07-07,2025-07-07
R5380,P009,SQ134,SH3967,179,Arnold,Success,12.23,2025-07-26,2025-07-26
R5381,P009,SQ134,SH3967,179,Arnold,Success,15.92,2025-07-26,2025-07-26
R5382,P009,SQ134,SH3967,179,V-Ray,Success,17.73,2025-07-28,2025-07-28
R5383,P009,SQ134,SH3968,888,Arnold,Success,157.46,2025-07-19,2025-07-25
R5384,P009,SQ134,SH3968,888,Arnold,Success,147.93,2025-08-02,2025-08-08
R5385,P009,SQ134,SH3968,888,Arnold,Success,210.32,2025-07-24,2025-08-01
R5386,P009,SQ134,SH3969,84,Arnold,Success,3.88,2025-04-21,2025-04-21
R5387,P009,SQ134,SH3970,292,RenderMan,Success,16.21,2025-06-16,2025-06-16
R5388,P009,SQ134,SH3970,292,RenderMan,Success,21.17,2025-06-06,2025-06-06
R5389,P009,SQ134,SH3970,292,Arnold,Success,21.13,2025-06-10,2025-06-10
R5390,P009,SQ134,SH3971,153,Arnold,Success,10.23,2025-07-19,2025-07-19
R5391,P009,SQ134,SH3971,153,Arnold,Success,14.42,2025-07-17,2025-07-17
R5392,P009,SQ134,SH3971,153,Arnold,Success,10.5,2025-07-19,2025-07-19
R5393,P009,SQ134,SH3972,82,Arnold,Success,3.13,2025-03-26,2025-03-26
R5394,P009,SQ134,SH3973,50,Arnold,Success,1.24,2025-03-18,2025-03-18
R5395,P009,SQ134,SH3973,50,Arnold,Success,1.87,2025-03-12,2025-03-12
R5396,P009,SQ134,SH3974,93,V-Ray,Failed,4.4,2025-04-04,2025-04-04
R5397,P009,SQ134,SH3974,93,Arnold,Success,3.32,2025-04-08,2025-04-08
R5398,P009,SQ134,SH3974,93,V-Ray,Success,3.95,2025-04-11,2025-04-11
R5399,P009,SQ134,SH3975,938,Arnold,Success,115.71,2025-07-07,2025-07-11
R5400,P009,SQ134,SH3975,938,V-Ray,Success,223.11,2025-07-07,2025-07-16
R5401,P009,SQ134,SH3976,58,Arnold,Success,1.47,2025-05-26,2025-05-26
R5402,P009,SQ134,SH3976,58,Arnold,Success,1.8,2025-05-21,2025-05-21
R5403,P009,SQ134,SH3976,58,RenderMan,Failed,1.56,2025-05-30,2025-05-30
R5404,P009,SQ135,SH3977,127,Arnold,Success,9.65,2025-09-11,2025-09-11
R5405,P009,SQ135,SH3977,127,RenderMan,Failed,10.68,2025-09-03,2025-09-03
R5406,P009,SQ135,SH3978,67,V-Ray,Success,2.53,2025-06-25,2025-06-25
R5407,P009,SQ135,SH3978,67,Arnold,Success,1.47,2025-07-03,2025-07-03
R5408,P009,SQ135,SH3978,67,V-Ray,Success,2.41,2025-07-01,2025-07-01
R5409,P009,SQ135,SH3979,54,V-Ray,Success,1.95,2025-07-11,2025-07-11
R5410,P009,SQ135,SH3980,943,V-Ray,Success,191.29,2025-06-21,2025-06-28
R5411,P009,SQ135,SH3981,475,Arnold,Success,56.79,2025-09-04,2025-09-06
R5412,P009,SQ135,SH3982,85,Arnold,Success,2.36,2025-07-13,2025-07-13
R5413,P009,SQ135,SH3982,85,Arnold,Success,1.75,2025-07-21,2025-07-21
R5414,P009,SQ135,SH3983,278,Arnold,Success,21.94,2025-07-27,2025-07-27
R5415,P009,SQ135,SH3984,104,Arnold,Success,4.21,2025-07-30,2025-07-30
R5416,P009,SQ135,SH3984,104,Arnold,Failed,4.9,2025-07-24,2025-07-24
R5417,P009,SQ135,SH3984,104,V-Ray,Success,3.6,2025-08-02,2025-08-02
R5418,P009,SQ136,SH3985,213,RenderMan,Success,14.24,2025-06-10,2025-06-10
R5419,P009,SQ136,SH3986,101,Arnold,Success,3.91,2025-01-08,2025-01-08
R5420,P009,SQ136,SH3987,131,V-Ray,Success,10.56,2025-03-28,2025-03-28
R5421,P009,SQ136,SH3988,192,V-Ray,Success,19.1,2025-04-05,2025-04-05
R5422,P009,SQ136,SH3988,192,Arnold,Success,13.95,2025-04-09,2025-04-09
R5423,P009,SQ136,SH3988,192,V-Ray,Success,14.59,2025-04-13,2025-04-13
R5424,P009,SQ136,SH3989,555,Arnold,Success,119.02,2025-04-09,2025-04-13
R5425,P009,SQ136,SH3989,555,V-Ray,Success,65.58,2025-04-22,2025-04-24
R5426,P009,SQ136,SH3989,555,Arnold,Failed,116.39,2025-04-19,2025-04-23
R5427,P009,SQ136,SH3990,112,RenderMan,Success,2.71,2025-06-02,2025-06-02
R5428,P009,SQ136,SH3990,112,Arnold,Success,3.39,2025-05-30,2025-05-30
R5429,P009,SQ136,SH3990,112,Arnold,Success,4.6,2025-06-01,2025-06-01
R5430,P009,SQ136,SH3991,154,RenderMan,Success,14.13,2025-08-02,2025-08-02
R5431,P009,SQ136,SH3992,274,Arnold,Success,16.47,2024-12-15,2024-12-15
R5432,P009,SQ136,SH3992,274,Arnold,Success,18.71,2024-12-05,2024-12-05
R5433,P009,SQ136,SH3993,122,Arnold,Success,11.64,2025-08-14,2025-08-14
R5434,P009,SQ136,SH3994,535,RenderMan,Success,120.99,2025-07-02,2025-07-07
R5435,P009,SQ136,SH3994,535,Arnold,Success,84.63,2025-06-23,2025-06-26
R5436,P009,SQ136,SH3994,535,Arnold,Success,86.49,2025-06-24,2025-06-27
R5437,P009,SQ136,SH3995,63,Arnold,Success,1.49,2025-05-20,2025-05-20
R5438,P009,SQ136,SH3995,63,Arnold,Success,2.77,2025-05-27,2025-05-27
R5439,P009,SQ136,SH3995,63,Arnold,Failed,2.35,2025-05-27,2025-05-27
R5440,P009,SQ136,SH3996,291,Arnold,Success,17.6,2024-12-17,2024-12-17
R5441,P009,SQ136,SH3996,291,RenderMan,Success,22.53,2024-12-31,2024-12-31
R5442,P009,SQ136,SH3997,45,RenderMan,Success,1.08,2025-08-01,2025-08-01
R5443,P009,SQ136,SH3997,45,V-Ray,Success,1.41,2025-08-01,2025-08-01
R5444,P009,SQ136,SH3998,172,RenderMan,Failed,12.44,2024-12-24,2024-12-24
R5445,P009,SQ136,SH3998,172,RenderMan,Success,15.92,2025-01-02,2025-01-02
R5446,P009,SQ136,SH3999,100,Arnold,Success,4.89,2025-06-05,2025-06-05
R5447,P009,SQ136,SH4000,41,Arnold,Success,1.62,2025-04-28,2025-04-28
R5448,P009,SQ136,SH4001,150,Arnold,Success,13.85,2024-12-06,2024-12-06
R5449,P009,SQ136,SH4001,150,RenderMan,Success,7.94,2024-12-10,2024-12-10
R5450,P009,SQ136,SH4001,150,Arnold,Success,11.0,2024-11-30,2024-11-30
R5451,P009,SQ136,SH4002,128,RenderMan,Success,7.34,2025-06-13,2025-06-13
R5452,P009,SQ136,SH4002,128,V-Ray,Success,12.78,2025-06-21,2025-06-21
R5453,P009,SQ136,SH4002,128,V-Ray,Success,6.9,2025-06-16,2025-06-16
R5454,P009,SQ136,SH4003,447,Arnold,Success,103.14,2025-01-28,2025-02-01
R5455,P009,SQ136,SH4004,71,Arnold,Success,1.59,2025-07-05,2025-07-05
R5456,P009,SQ136,SH4005,79,Arnold,Failed,1.68,2025-01-10,2025-01-10
R5457,P009,SQ136,SH4005,79,RenderMan,Failed,2.22,2025-01-13,2025-01-13
R5458,P009,SQ136,SH4006,82,Arnold,Failed,1.92,2025-01-27,2025-01-27
R5459,P009,SQ136,SH4006,82,RenderMan,Success,2.92,2025-01-29,2025-01-29
R5460,P009,SQ136,SH4007,114,Arnold,Success,3.11,2025-03-25,2025-03-25
R5461,P009,SQ136,SH4007,114,V-Ray,Success,4.86,2025-03-26,2025-03-26
R5462,P009,SQ136,SH4008,93,RenderMan,Success,4.53,2025-07-17,2025-07-17
R5463,P009,SQ136,SH4009,52,RenderMan,Failed,1.2,2025-01-21,2025-01-21
R5464,P009,SQ137,SH4010,45,Arnold,Failed,2.18,2025-07-02,2025-07-02
R5465,P009,SQ137,SH4011,204,Arnold,Success,20.34,2025-06-22,2025-06-22
R5466,P009,SQ137,SH4011,204,RenderMan,Success,11.71,2025-06-18,2025-06-18
R5467,P009,SQ137,SH4011,204,Arnold,Success,17.3,2025-06-19,2025-06-19
R5468,P009,SQ137,SH4012,75,V-Ray,Success,2.65,2025-06-05,2025-06-05
R5469,P009,SQ137,SH4012,75,Arnold,Failed,2.21,2025-06-15,2025-06-15
R5470,P009,SQ137,SH4013,388,Arnold,Success,85.89,2025-06-22,2025-06-25
R5471,P009,SQ137,SH4014,296,RenderMan,Success,23.11,2025-06-13,2025-06-13
R5472,P009,SQ137,SH4014,296,RenderMan,Success,15.05,2025-06-12,2025-06-12
R5473,P009,SQ137,SH4015,56,Arnold,Success,1.69,2025-06-16,2025-06-16
R5474,P009,SQ137,SH4016,78,Arnold,Success,2.34,2025-06-09,2025-06-09
R5475,P009,SQ137,SH4016,78,Arnold,Success,2.77,2025-05-29,2025-05-29
R5476,P009,SQ137,SH4016,78,Arnold,Success,2.43,2025-06-10,2025-06-10
R5477,P009,SQ138,SH4017,42,Arnold,Success,1.16,2025-03-29,2025-03-29
R5478,P009,SQ138,SH4017,42,Arnold,Failed,0.95,2025-03-31,2025-03-31
R5479,P009,SQ138,SH4017,42,Arnold,Success,0.87,2025-04-05,2025-04-05
R5480,P009,SQ138,SH4018,900,Arnold,Success,217.56,2025-04-13,2025-04-22
R5481,P009,SQ138,SH4018,900,Arnold,Success,211.35,2025-04-04,2025-04-12
R5482,P009,SQ138,SH4019,131,V-Ray,Success,10.11,2025-05-01,2025-05-01
R5483,P009,SQ138,SH4019,131,RenderMan,Success,8.79,2025-05-15,2025-05-15
R5484,P009,SQ138,SH4020,406,Arnold,Success,68.29,2025-05-27,2025-05-29
R5485,P009,SQ138,SH4021,76,Arnold,Success,3.1,2025-03-24,2025-03-24
R5486,P009,SQ138,SH4021,76,Arnold,Success,3.16,2025-03-31,2025-03-31
R5487,P009,SQ138,SH4022,298,RenderMan,Success,22.37,2025-04-23,2025-04-23
R5488,P009,SQ138,SH4022,298,RenderMan,Success,21.86,2025-04-25,2025-04-25
R5489,P009,SQ138,SH4023,826,V-Ray,Success,100.37,2025-04-08,2025-04-12
R5490,P009,SQ138,SH4023,826,Arnold,Success,112.79,2025-04-10,2025-04-14
R5491,P009,SQ138,SH4023,826,V-Ray,Success,107.4,2025-04-11,2025-04-15
R5492,P009,SQ138,SH4024,253,Arnold,Success,12.68,2025-03-05,2025-03-05
R5493,P009,SQ138,SH4024,253,V-Ray,Failed,17.7,2025-03-11,2025-03-11
R5494,P009,SQ138,SH4024,253,Arnold,Failed,13.0,2025-03-19,2025-03-19
R5495,P009,SQ138,SH4025,102,Arnold,Success,4.54,2025-05-17,2025-05-17
R5496,P009,SQ138,SH4026,266,V-Ray,Success,24.93,2025-03-19,2025-03-20
R5497,P009,SQ138,SH4026,266,Arnold,Success,23.49,2025-03-16,2025-03-16
R5498,P009,SQ138,SH4027,53,Arnold,Success,2.29,2025-04-01,2025-04-01
R5499,P009,SQ138,SH4027,53,Arnold,Success,1.82,2025-03-19,2025-03-19
R5500,P009,SQ138,SH4028,119,Arnold,Success,4.22,2025-04-27,2025-04-27
R5501,P009,SQ138,SH4028,119,V-Ray,Success,4.87,2025-04-19,2025-04-19
R5502,P009,SQ138,SH4029,261,V-Ray,Success,20.96,2025-05-05,2025-05-05
R5503,P009,SQ138,SH4029,261,Arnold,Success,13.9,2025-05-02,2025-05-02
R5504,P009,SQ138,SH4030,166,RenderMan,Success,12.38,2025-04-15,2025-04-15
R5505,P009,SQ138,SH4030,166,Arnold,Success,14.3,2025-04-11,2025-04-11
R5506,P009,SQ138,SH4031,234,V-Ray,Failed,17.36,2025-04-07,2025-04-07
R5507,P009,SQ138,SH4031,234,Arnold,Success,23.3,2025-04-07,2025-04-07
R5508,P009,SQ138,SH4031,234,V-Ray,Success,22.94,2025-04-04,2025-04-04
R5509,P009,SQ138,SH4032,94,V-Ray,Success,3.46,2025-03-30,2025-03-30
R5510,P009,SQ138,SH4032,94,V-Ray,Success,3.41,2025-03-26,2025-03-26
R5511,P009,SQ138,SH4032,94,Arnold,Success,2.46,2025-03-26,2025-03-26
R5512,P009,SQ138,SH4033,199,Arnold,Success,18.07,2025-04-06,2025-04-06
R5513,P009,SQ138,SH4034,289,Arnold,Success,24.26,2025-04-28,2025-04-29
R5514,P009,SQ138,SH4035,81,RenderMan,Success,3.57,2025-04-02,2025-04-02
R5515,P009,SQ138,SH4035,81,Arnold,Success,2.73,2025-04-07,2025-04-07
R5516,P009,SQ138,SH4036,239,Arnold,Success,21.76,2025-04-08,2025-04-08
R5517,P009,SQ138,SH4036,239,Arnold,Success,14.53,2025-04-05,2025-04-05
R5518,P009,SQ138,SH4036,239,V-Ray,Failed,17.15,2025-04-05,2025-04-05
R5519,P009,SQ138,SH4037,153,Arnold,Success,13.75,2025-05-09,2025-05-09
R5520,P009,SQ138,SH4037,153,RenderMan,Success,12.67,2025-05-10,2025-05-10
R5521,P009,SQ138,SH4037,153,V-Ray,Success,12.66,2025-05-07,2025-05-07
R5522,P009,SQ138,SH4038,551,V-Ray,Success,135.07,2025-05-07,2025-05-12
R5523,P009,SQ138,SH4038,551,Arnold,Success,69.27,2025-05-01,2025-05-03
R5524,P009,SQ138,SH4039,107,Arnold,Success,3.1,2025-05-17,2025-05-17
R5525,P009,SQ138,SH4039,107,RenderMan,Success,2.88,2025-05-08,2025-05-08
R5526,P009,SQ138,SH4039,107,Arnold,Success,4.83,2025-05-07,2025-05-07
R5527,P009,SQ138,SH4040,145,Arnold,Success,14.27,2025-03-09,2025-03-09
R5528,P009,SQ138,SH4040,145,Arnold,Failed,11.35,2025-03-03,2025-03-03
R5529,P009,SQ139,SH4041,50,V-Ray,Failed,1.41,2025-04-10,2025-04-10
R5530,P009,SQ139,SH4042,787,Arnold,Failed,189.07,2025-03-10,2025-03-17
R5531,P009,SQ139,SH4042,787,Arnold,Success,128.89,2025-03-10,2025-03-15
R5532,P009,SQ139,SH4043,86,Arnold,Success,3.53,2025-02-03,2025-02-03
R5533,P009,SQ139,SH4044,96,Arnold,Failed,3.18,2025-03-01,2025-03-01
R5534,P009,SQ139,SH4044,96,RenderMan,Success,4.48,2025-02-17,2025-02-17
R5535,P009,SQ139,SH4044,96,Arnold,Success,4.24,2025-02-24,2025-02-24
R5536,P009,SQ139,SH4045,48,Arnold,Success,2.39,2025-03-27,2025-03-27
R5537,P009,SQ139,SH4045,48,Arnold,Success,2.16,2025-03-17,2025-03-17
R5538,P009,SQ139,SH4046,752,Arnold,Success,116.35,2025-01-19,2025-01-23
R5539,P009,SQ139,SH4047,65,Arnold,Success,1.4,2025-01-27,2025-01-27
R5540,P009,SQ139,SH4048,177,Arnold,Success,13.13,2025-02-12,2025-02-12
R5541,P009,SQ139,SH4048,177,Arnold,Success,13.99,2025-02-08,2025-02-08
R5542,P009,SQ139,SH4048,177,V-Ray,Success,15.87,2025-02-10,2025-02-10
R5543,P009,SQ139,SH4049,57,Arnold,Failed,2.3,2025-04-15,2025-04-15
R5544,P009,SQ139,SH4049,57,Arnold,Success,2.62,2025-04-08,2025-04-08
R5545,P009,SQ139,SH4049,57,Arnold,Failed,1.68,2025-04-08,2025-04-08
R5546,P009,SQ139,SH4050,224,RenderMan,Success,19.72,2025-03-31,2025-03-31
R5547,P009,SQ139,SH4050,224,Arnold,Success,16.39,2025-04-03,2025-04-03
R5548,P009,SQ139,SH4050,224,Arnold,Success,19.44,2025-03-23,2025-03-23
R5549,P009,SQ139,SH4051,211,V-Ray,Success,11.19,2025-05-05,2025-05-05
R5550,P009,SQ139,SH4051,211,V-Ray,Success,14.96,2025-05-03,2025-05-03
R5551,P009,SQ139,SH4051,211,V-Ray,Success,16.41,2025-05-10,2025-05-10
R5552,P009,SQ139,SH4052,259,RenderMan,Success,17.15,2025-05-04,2025-05-04
R5553,P009,SQ139,SH4053,51,Arnold,Failed,1.55,2025-04-05,2025-04-05
R5554,P009,SQ139,SH4053,51,Arnold,Success,1.47,2025-04-13,2025-04-13
