task_id,project_id,sequence_id,shot_id,department,estimated_hours,priority,start_date,end_date,status
T14979,P008,SQ129,SH3829,Animation,126,High,2026-07-21,2026-07-28,In Progress
T14980,P008,SQ129,SH3829,CFX,104,Medium,2026-07-21,2026-08-09,In Progress
T14981,P008,SQ129,SH3829,FX,196,High,2026-07-12,2026-08-07,In Progress
T14982,P008,SQ129,SH3829,Lighting,161,High,2026-07-24,2026-07-27,In Progress
T14983,P008,SQ129,SH3829,Compositing,144,High,2026-07-20,2026-07-25,In Progress
T14984,P008,SQ129,SH3830,Animation,14,Low,2026-07-22,2026-08-13,In Progress
T14985,P008,SQ129,SH3830,Lighting,17,Low,2026-07-21,2026-08-06,In Progress
T14986,P008,SQ129,SH3830,Compositing,5,Low,2026-07-13,2026-08-13,In Progress
T14987,P008,SQ129,SH3831,Lighting,8,Low,2026-07-22,2026-07-30,In Progress
T14988,P008,SQ129,SH3831,Compositing,14,Medium,2026-07-16,2026-07-17,In Progress
T14989,P008,SQ129,SH3832,Lighting,7,Low,2026-06-19,2026-06-22,Completed
T14990,P008,SQ129,SH3832,Compositing,6,Low,2026-06-19,2026-06-22,Completed
T14991,P008,SQ129,SH3833,Lighting,10,Low,2026-07-20,2026-08-19,In Progress
T14992,P008,SQ129,SH3833,Compositing,11,Low,2026-07-23,2026-08-19,In Progress
T14993,P008,SQ129,SH3834,Lighting,12,Medium,2026-06-15,2026-06-22,Completed
T14994,P008,SQ129,SH3834,Compositing,5,Low,2026-06-18,2026-06-26,In Progress
T14995,P008,SQ129,SH3835,Modeling,98,High,2026-07-09,2026-07-23,In Progress
T14996,P008,SQ129,SH3835,Rigging,133,High,2026-07-08,2026-07-25,In Progress
T14997,P008,SQ129,SH3835,Animation,63,High,2026-07-09,2026-08-04,In Progress
T14998,P008,SQ129,SH3835,CFX,87,High,2026-07-13,2026-07-30,In Progress
T14999,P008,SQ129,SH3835,FX,132,High,2026-07-07,2026-07-17,In Progress
T15000,P008,SQ129,SH3835,Lighting,194,High,2026-07-20,2026-07-28,In Progress
T15001,P008,SQ129,SH3835,Compositing,69,High,2026-07-15,2026-08-05,In Progress
T15002,P008,SQ129,SH3836,Animation,47,High,2026-07-19,2026-08-13,In Progress
T15003,P008,SQ129,SH3836,Lighting,27,Medium,2026-06-28,2026-07-14,In Progress
T15004,P008,SQ129,SH3836,Compositing,29,High,2026-07-07,2026-07-28,In Progress
T15005,P008,SQ129,SH3837,Animation,33,Medium,2026-07-23,2026-08-07,In Progress
T15006,P008,SQ129,SH3837,CFX,40,Medium,2026-07-20,2026-07-24,In Progress
T15007,P008,SQ129,SH3837,Lighting,39,High,2026-07-23,2026-08-13,In Progress
T15008,P008,SQ129,SH3837,Compositing,28,Medium,2026-07-23,2026-08-17,In Progress
T15009,P008,SQ129,SH3838,Animation,12,Low,2026-07-16,2026-08-07,In Progress
T15010,P008,SQ129,SH3838,Lighting,16,Low,2026-07-01,2026-07-05,In Progress
T15011,P008,SQ129,SH3838,Compositing,12,Low,2026-07-11,2026-07-15,In Progress
T15012,P008,SQ129,SH3839,Animation,58,Medium,2026-07-16,2026-07-23,In Progress
T15013,P008,SQ129,SH3839,Lighting,30,Medium,2026-07-17,2026-07-23,In Progress
T15014,P008,SQ129,SH3839,Compositing,27,Medium,2026-07-11,2026-07-26,In Progress
T15015,P008,SQ129,SH3840,Animation,43,Low,2026-07-06,2026-08-05,In Progress
T15016,P008,SQ129,SH3840,Lighting,34,Medium,2026-07-04,2026-07-10,In Progress
T15017,P008,SQ129,SH3840,Compositing,31,Medium,2026-07-19,2026-07-21,In Progress
T15018,P008,SQ129,SH3841,Lighting,16,Low,2026-07-10,2026-07-28,In Progress
T15019,P008,SQ129,SH3841,Compositing,5,Low,2026-07-13,2026-08-04,In Progress
T15020,P008,SQ129,SH3842,Animation,11,Medium,2026-07-18,2026-07-24,In Progress
T15021,P008,SQ129,SH3842,Lighting,13,Medium,2026-07-15,2026-07-20,In Progress
T15022,P008,SQ129,SH3842,Compositing,14,Low,2026-07-17,2026-07-24,In Progress
T15023,P008,SQ129,SH3843,Animation,14,Medium,2026-06-19,2026-06-26,In Progress
T15024,P008,SQ129,SH3843,Lighting,18,Low,2026-06-15,2026-06-26,In Progress
T15025,P008,SQ129,SH3843,Compositing,16,Low,2026-06-14,2026-06-21,Completed
T15026,P008,SQ129,SH3844,Modeling,114,High,2026-06-23,2026-06-28,In Progress
T15027,P008,SQ129,SH3844,Rigging,148,Medium,2026-06-30,2026-08-17,In Progress
T15028,P008,SQ129,SH3844,Animation,61,High,2026-07-01,2026-07-20,In Progress
T15029,P008,SQ129,SH3844,CFX,74,High,2026-07-08,2026-07-25,In Progress
T15030,P008,SQ129,SH3844,FX,137,Medium,2026-06-22,2026-07-04,In Progress
T15031,P008,SQ129,SH3844,Lighting,155,High,2026-06-24,2026-07-29,In Progress
T15032,P008,SQ129,SH3844,Compositing,135,Medium,2026-07-05,2026-07-28,In Progress
T15033,P008,SQ129,SH3845,Animation,51,Medium,2026-07-06,2026-07-18,In Progress
T15034,P008,SQ129,SH3845,CFX,37,Low,2026-07-03,2026-07-15,In Progress
T15035,P008,SQ129,SH3845,Lighting,56,Medium,2026-07-04,2026-07-14,In Progress
T15036,P008,SQ129,SH3845,Compositing,50,High,2026-06-27,2026-07-04,In Progress
T15037,P008,SQ129,SH3846,Animation,11,Medium,2026-06-25,2026-06-30,In Progress
T15038,P008,SQ129,SH3846,Lighting,7,Low,2026-06-29,2026-07-07,In Progress
T15039,P008,SQ129,SH3846,Compositing,7,Low,2026-06-16,2026-07-21,In Progress
T15040,P008,SQ129,SH3847,Modeling,160,High,2026-06-20,2026-06-30,In Progress
T15041,P008,SQ129,SH3847,Rigging,198,High,2026-06-20,2026-06-30,In Progress
T15042,P008,SQ129,SH3847,Animation,75,High,2026-06-20,2026-06-26,In Progress
T15043,P008,SQ129,SH3847,CFX,186,Medium,2026-06-21,2026-06-30,In Progress
T15044,P008,SQ129,SH3847,FX,143,High,2026-06-15,2026-06-22,Completed
T15045,P008,SQ129,SH3847,Lighting,179,High,2026-06-19,2026-06-23,Completed
T15046,P008,SQ129,SH3847,Compositing,122,High,2026-06-16,2026-06-28,In Progress
T15047,P008,SQ129,SH3848,Animation,15,Medium,2026-07-11,2026-08-10,In Progress
T15048,P008,SQ129,SH3848,Lighting,15,Low,2026-07-18,2026-07-19,In Progress
T15049,P008,SQ129,SH3848,Compositing,18,Low,2026-07-10,2026-08-13,In Progress
T15050,P008,SQ129,SH3849,Animation,22,Low,2026-07-16,2026-08-13,In Progress
T15051,P008,SQ129,SH3849,CFX,23,High,2026-07-10,2026-07-11,In Progress
T15052,P008,SQ129,SH3849,Lighting,27,High,2026-07-08,2026-08-13,In Progress
T15053,P008,SQ129,SH3849,Compositing,47,Medium,2026-07-22,2026-08-04,In Progress
T15054,P008,SQ129,SH3850,Animation,49,Low,2026-07-17,2026-07-19,In Progress
T15055,P008,SQ129,SH3850,CFX,36,Medium,2026-07-17,2026-07-18,In Progress
T15056,P008,SQ129,SH3850,Lighting,56,High,2026-07-17,2026-07-20,In Progress
T15057,P008,SQ129,SH3850,Compositing,57,High,2026-07-17,2026-07-20,In Progress
T15058,P008,SQ129,SH3851,Animation,7,Low,2026-07-16,2026-07-31,In Progress
T15059,P008,SQ129,SH3851,Lighting,12,Low,2026-07-23,2026-08-01,In Progress
T15060,P008,SQ129,SH3851,Compositing,14,Low,2026-07-23,2026-07-27,In Progress
T15061,P008,SQ129,SH3852,Animation,48,Medium,2026-07-09,2026-07-14,In Progress
T15062,P008,SQ129,SH3852,CFX,24,Medium,2026-07-09,2026-07-17,In Progress
T15063,P008,SQ129,SH3852,Lighting,45,Medium,2026-07-07,2026-07-15,In Progress
T15064,P008,SQ129,SH3852,Compositing,28,High,2026-07-10,2026-07-12,In Progress
T15065,P008,SQ129,SH3853,Animation,6,Low,2026-07-15,2026-07-19,In Progress
T15066,P008,SQ129,SH3853,Lighting,15,Low,2026-07-15,2026-07-23,In Progress
T15067,P008,SQ129,SH3853,Compositing,8,Low,2026-07-12,2026-07-18,In Progress
T15068,P008,SQ129,SH3854,Animation,43,Low,2026-07-01,2026-07-03,In Progress
T15069,P008,SQ129,SH3854,CFX,45,Low,2026-06-29,2026-07-12,In Progress
T15070,P008,SQ129,SH3854,Lighting,23,Low,2026-07-02,2026-07-14,In Progress
T15071,P008,SQ129,SH3854,Compositing,42,Medium,2026-06-28,2026-07-23,In Progress
T15072,P009,SQ130,SH3855,Lighting,9,Low,2025-09-26,2025-10-04,Completed
T15073,P009,SQ130,SH3855,Compositing,5,Medium,2025-09-28,2025-10-02,Completed
T15074,P009,SQ130,SH3856,Modeling,132,High,2025-10-11,2025-11-28,Completed
T15075,P009,SQ130,SH3856,Rigging,156,Medium,2025-10-07,2025-10-25,Completed
T15076,P009,SQ130,SH3856,Animation,104,High,2025-10-08,2025-10-28,Completed
T15077,P009,SQ130,SH3856,CFX,114,High,2025-10-13,2025-11-01,Completed
T15078,P009,SQ130,SH3856,FX,80,High,2025-10-10,2025-11-13,Completed
T15079,P009,SQ130,SH3856,Lighting,110,High,2025-10-10,2025-11-15,Completed
T15080,P009,SQ130,SH3856,Compositing,65,High,2025-10-31,2025-11-26,Completed
T15081,P009,SQ130,SH3857,Lighting,5,Low,2025-09-10,2025-10-04,Completed
T15082,P009,SQ130,SH3857,Compositing,12,Low,2025-08-13,2025-11-09,Completed
T15083,P009,SQ130,SH3858,Animation,34,Medium,2025-09-19,2025-09-28,Completed
T15084,P009,SQ130,SH3858,CFX,28,Medium,2025-09-23,2025-10-27,Completed
T15085,P009,SQ130,SH3858,Lighting,29,Low,2025-09-28,2025-10-25,Completed
T15086,P009,SQ130,SH3858,Compositing,56,Medium,2025-09-29,2025-10-07,Completed
T15087,P009,SQ130,SH3859,Modeling,96,High,2025-08-16,2025-10-13,Completed
T15088,P009,SQ130,SH3859,Rigging,157,High,2025-09-17,2025-10-16,Completed
T15089,P009,SQ130,SH3859,Animation,187,High,2025-08-26,2025-10-28,Completed
T15090,P009,SQ130,SH3859,CFX,186,High,2025-08-08,2025-10-24,Completed
T15091,P009,SQ130,SH3859,FX,155,High,2025-08-05,2025-09-05,Completed
T15092,P009,SQ130,SH3859,Lighting,62,High,2025-09-11,2025-10-28,Completed
T15093,P009,SQ130,SH3859,Compositing,185,Medium,2025-09-05,2025-11-02,Completed
T15094,P009,SQ130,SH3860,Lighting,12,Low,2025-09-21,2025-12-28,Completed
T15095,P009,SQ130,SH3860,Compositing,19,Medium,2025-10-25,2025-11-11,Completed
T15096,P009,SQ130,SH3861,Animation,56,Medium,2025-10-04,2025-10-05,Completed
T15097,P009,SQ130,SH3861,CFX,32,Medium,2025-09-25,2025-10-19,Completed
T15098,P009,SQ130,SH3861,Lighting,49,Medium,2025-09-29,2025-10-14,Completed
T15099,P009,SQ130,SH3861,Compositing,51,Medium,2025-10-22,2025-11-17,Completed
T15100,P009,SQ130,SH3862,Animation,40,High,2025-10-04,2025-12-09,Completed
T15101,P009,SQ130,SH3862,FX,55,Medium,2025-10-02,2025-11-01,Completed
T15102,P009,SQ130,SH3862,Lighting,22,Low,2025-09-20,2025-11-19,Completed
T15103,P009,SQ130,SH3862,Compositing,55,Medium,2025-09-21,2025-11-17,Completed
T15104,P009,SQ130,SH3863,Animation,27,Medium,2025-09-24,2025-10-27,Completed
T15105,P009,SQ130,SH3863,Lighting,59,High,2025-09-22,2025-10-07,Completed
T15106,P009,SQ130,SH3863,Compositing,48,Medium,2025-10-08,2025-11-10,Completed
T15107,P009,SQ130,SH3864,Lighting,17,Low,2025-10-05,2025-11-20,Completed
T15108,P009,SQ130,SH3864,Compositing,19,Low,2025-10-10,2025-11-03,Completed
T15109,P009,SQ130,SH3865,Animation,11,Low,2025-08-24,2025-10-23,Completed
T15110,P009,SQ130,SH3865,Lighting,14,Medium,2025-07-31,2025-08-07,Completed
T15111,P009,SQ130,SH3865,Compositing,5,Low,2025-08-16,2025-10-23,Completed
T15112,P009,SQ130,SH3866,Animation,8,Medium,2025-08-28,2025-12-13,Completed
T15113,P009,SQ130,SH3866,Lighting,6,Medium,2025-09-15,2025-10-06,Completed
T15114,P009,SQ130,SH3866,Compositing,16,Medium,2025-09-03,2025-09-20,Completed
T15115,P009,SQ130,SH3867,Lighting,18,Low,2025-08-11,2025-11-10,Completed
T15116,P009,SQ130,SH3867,Compositing,8,Low,2025-09-02,2025-11-05,Completed
T15117,P009,SQ130,SH3868,Lighting,9,Low,2025-09-11,2025-12-26,Completed
T15118,P009,SQ130,SH3868,Compositing,5,Low,2025-10-31,2025-11-11,Completed
T15119,P009,SQ130,SH3869,Modeling,192,High,2025-09-04,2025-11-26,Completed
T15120,P009,SQ130,SH3869,Rigging,180,High,2025-10-09,2025-12-15,Completed
T15121,P009,SQ130,SH3869,Animation,74,High,2025-09-10,2025-12-13,Completed
T15122,P009,SQ130,SH3869,CFX,88,Medium,2025-10-13,2025-12-13,Completed
T15123,P009,SQ130,SH3869,FX,171,High,2025-09-29,2025-11-15,Completed
T15124,P009,SQ130,SH3869,Lighting,125,Medium,2025-09-30,2025-11-21,Completed
T15125,P009,SQ130,SH3869,Compositing,148,High,2025-08-26,2025-12-18,Completed
T15126,P009,SQ131,SH3870,Animation,17,Low,2025-08-21,2025-08-29,Completed
T15127,P009,SQ131,SH3870,Lighting,13,Medium,2025-08-13,2025-08-27,Completed
T15128,P009,SQ131,SH3870,Compositing,10,Low,2025-09-08,2025-10-11,Completed
T15129,P009,SQ131,SH3871,Animation,13,Medium,2025-07-15,2025-08-16,Completed
T15130,P009,SQ131,SH3871,Lighting,13,Medium,2025-05-13,2025-09-22,Completed
T15131,P009,SQ131,SH3871,Compositing,18,Low,2025-05-29,2025-07-18,Completed
T15132,P009,SQ131,SH3872,Animation,28,Medium,2025-08-04,2025-08-23,Completed
T15133,P009,SQ131,SH3872,FX,50,Low,2025-08-03,2025-10-14,Completed
T15134,P009,SQ131,SH3872,Lighting,39,Medium,2025-08-07,2025-08-09,Completed
T15135,P009,SQ131,SH3872,Compositing,54,Medium,2025-08-21,2025-09-11,Completed
T15136,P009,SQ131,SH3873,Animation,31,Medium,2025-06-06,2025-08-26,Completed
T15137,P009,SQ131,SH3873,CFX,41,Medium,2025-07-04,2025-09-18,Completed
T15138,P009,SQ131,SH3873,Lighting,50,High,2025-05-30,2025-07-13,Completed
T15139,P009,SQ131,SH3873,Compositing,28,Medium,2025-07-04,2025-09-23,Completed
T15140,P009,SQ131,SH3874,Modeling,196,Medium,2025-04-04,2026-01-29,Completed
T15141,P009,SQ131,SH3874,Rigging,66,Medium,2025-08-13,2025-12-26,Completed
T15142,P009,SQ131,SH3874,Animation,72,High,2025-07-13,2026-04-26,Completed
T15143,P009,SQ131,SH3874,CFX,152,High,2025-04-29,2025-11-19,Completed
T15144,P009,SQ131,SH3874,FX,70,Medium,2025-05-03,2025-10-18,Completed
T15145,P009,SQ131,SH3874,Lighting,197,Medium,2025-07-20,2026-01-14,Completed
T15146,P009,SQ131,SH3874,Compositing,60,Medium,2025-07-05,2025-07-27,Completed
T15147,P009,SQ131,SH3875,Lighting,12,Low,2025-06-24,2025-08-01,Completed
T15148,P009,SQ131,SH3875,Compositing,13,Low,2025-07-16,2025-09-28,Completed
T15149,P009,SQ131,SH3876,Animation,34,Low,2025-10-22,2025-12-28,Completed
T15150,P009,SQ131,SH3876,CFX,41,Medium,2025-11-04,2026-01-05,Completed
T15151,P009,SQ131,SH3876,Lighting,50,Medium,2025-10-05,2025-11-01,Completed
T15152,P009,SQ131,SH3876,Compositing,53,Low,2025-10-09,2025-11-07,Completed
T15153,P009,SQ131,SH3877,Modeling,180,Medium,2025-05-08,2025-05-17,Completed
T15154,P009,SQ131,SH3877,Rigging,94,High,2025-05-23,2025-06-02,Completed
T15155,P009,SQ131,SH3877,Animation,111,High,2025-05-05,2025-07-04,Completed
T15156,P009,SQ131,SH3877,CFX,131,High,2025-06-01,2025-06-17,Completed
T15157,P009,SQ131,SH3877,FX,102,High,2025-05-31,2025-06-25,Completed
T15158,P009,SQ131,SH3877,Lighting,197,High,2025-05-11,2025-05-17,Completed
T15159,P009,SQ131,SH3877,Compositing,71,Medium,2025-04-26,2025-06-08,Completed
T15160,P009,SQ132,SH3878,Animation,48,High,2025-09-19,2026-03-15,Completed
T15161,P009,SQ132,SH3878,Lighting,27,Medium,2025-11-03,2025-12-03,Completed
T15162,P009,SQ132,SH3878,Compositing,38,High,2025-09-16,2026-01-25,Completed
T15163,P009,SQ132,SH3879,Lighting,18,Low,2025-06-16,2026-01-17,Completed
T15164,P009,SQ132,SH3879,Compositing,16,Medium,2025-06-20,2025-08-01,Completed
T15165,P009,SQ132,SH3880,Modeling,197,High,2025-09-23,2025-12-03,Completed
T15166,P009,SQ132,SH3880,Rigging,63,Medium,2025-10-05,2025-11-20,Completed
T15167,P009,SQ132,SH3880,Animation,154,Medium,2025-09-20,2025-10-09,Completed
T15168,P009,SQ132,SH3880,CFX,128,High,2025-10-17,2025-11-19,Completed
T15169,P009,SQ132,SH3880,FX,124,High,2025-09-28,2025-10-03,Completed
T15170,P009,SQ132,SH3880,Lighting,96,Medium,2025-10-31,2025-11-28,Completed
T15171,P009,SQ132,SH3880,Compositing,159,Medium,2025-10-19,2025-12-13,Completed
T15172,P009,SQ132,SH3881,Animation,46,Low,2025-10-27,2025-11-12,Completed
T15173,P009,SQ132,SH3881,CFX,22,Low,2025-11-06,2026-03-21,Completed
T15174,P009,SQ132,SH3881,Lighting,20,Medium,2025-09-18,2025-12-09,Completed
T15175,P009,SQ132,SH3881,Compositing,35,Medium,2025-09-01,2026-03-01,Completed
T15176,P009,SQ132,SH3882,Animation,57,Medium,2025-06-07,2025-07-15,Completed
T15177,P009,SQ132,SH3882,FX,24,High,2025-06-30,2025-08-24,Completed
T15178,P009,SQ132,SH3882,Lighting,24,Medium,2025-06-06,2025-08-26,Completed
T15179,P009,SQ132,SH3882,Compositing,44,High,2025-07-28,2025-08-12,Completed
T15180,P009,SQ132,SH3883,Animation,29,Medium,2025-08-01,2026-03-04,Completed
T15181,P009,SQ132,SH3883,Lighting,30,High,2025-11-27,2025-12-12,Completed
T15182,P009,SQ132,SH3883,Compositing,36,Medium,2025-07-21,2025-12-05,Completed
T15183,P009,SQ132,SH3884,Lighting,19,Low,2025-11-27,2026-03-13,Completed
T15184,P009,SQ132,SH3884,Compositing,13,Low,2026-01-03,2026-01-29,Completed
T15185,P009,SQ132,SH3885,Animation,42,Medium,2025-11-04,2025-12-04,Completed
T15186,P009,SQ132,SH3885,Lighting,21,Medium,2025-10-17,2025-12-17,Completed
T15187,P009,SQ132,SH3885,Compositing,22,High,2025-10-19,2025-11-22,Completed
T15188,P009,SQ132,SH3886,Animation,27,Medium,2025-12-07,2025-12-08,Completed
T15189,P009,SQ132,SH3886,FX,28,High,2025-10-11,2025-12-23,Completed
T15190,P009,SQ132,SH3886,Lighting,38,Medium,2025-11-06,2026-05-04,Completed
T15191,P009,SQ132,SH3886,Compositing,50,Low,2025-10-01,2025-11-27,Completed
T15192,P009,SQ132,SH3887,Animation,48,Medium,2025-04-20,2025-09-10,Completed
T15193,P009,SQ132,SH3887,FX,35,Low,2025-03-26,2025-07-23,Completed
T15194,P009,SQ132,SH3887,Lighting,52,Medium,2025-03-27,2025-06-25,Completed
T15195,P009,SQ132,SH3887,Compositing,49,Medium,2025-04-06,2025-05-18,Completed
T15196,P009,SQ132,SH3888,Animation,10,Low,2025-06-23,2025-10-30,Completed
T15197,P009,SQ132,SH3888,Lighting,7,Medium,2025-07-30,2025-08-14,Completed
T15198,P009,SQ132,SH3888,Compositing,15,Low,2025-06-15,2025-10-01,Completed
T15199,P009,SQ132,SH3889,Animation,28,Low,2025-07-19,2025-10-02,Completed
T15200,P009,SQ132,SH3889,CFX,58,High,2025-08-05,2025-08-15,Completed
T15201,P009,SQ132,SH3889,Lighting,47,Medium,2025-07-25,2025-10-01,Completed
T15202,P009,SQ132,SH3889,Compositing,41,Low,2025-09-07,2025-12-07,Completed
T15203,P009,SQ132,SH3890,Animation,22,Medium,2025-09-23,2025-10-14,Completed
T15204,P009,SQ132,SH3890,Lighting,57,Medium,2025-10-21,2025-11-25,Completed
T15205,P009,SQ132,SH3890,Compositing,28,Medium,2025-09-29,2025-11-16,Completed
T15206,P009,SQ132,SH3891,Animation,22,High,2025-08-17,2025-12-04,Completed
T15207,P009,SQ132,SH3891,FX,47,Medium,2025-09-03,2025-11-20,Completed
T15208,P009,SQ132,SH3891,Lighting,59,Low,2025-07-16,2025-10-18,Completed
T15209,P009,SQ132,SH3891,Compositing,39,Medium,2025-08-08,2025-10-30,Completed
T15210,P009,SQ132,SH3892,Animation,5,Medium,2025-06-29,2025-08-27,Completed
T15211,P009,SQ132,SH3892,Lighting,11,Low,2025-07-21,2025-10-15,Completed
T15212,P009,SQ132,SH3892,Compositing,13,Medium,2025-07-29,2025-08-07,Completed
T15213,P009,SQ132,SH3893,Animation,12,Low,2025-05-21,2025-07-02,Completed
T15214,P009,SQ132,SH3893,Lighting,8,Low,2025-05-09,2025-05-19,Completed
T15215,P009,SQ132,SH3893,Compositing,12,Low,2025-06-04,2025-07-04,Completed
T15216,P009,SQ132,SH3894,Lighting,8,Low,2025-08-10,2025-11-13,Completed
T15217,P009,SQ132,SH3894,Compositing,12,Low,2025-09-19,2025-11-09,Completed
T15218,P009,SQ132,SH3895,Modeling,79,High,2025-05-22,2025-06-18,Completed
T15219,P009,SQ132,SH3895,Rigging,80,High,2025-04-09,2025-05-25,Completed
T15220,P009,SQ132,SH3895,Animation,156,High,2025-04-21,2025-05-14,Completed
T15221,P009,SQ132,SH3895,CFX,64,Medium,2025-03-16,2025-08-01,Completed
T15222,P009,SQ132,SH3895,FX,84,Medium,2025-02-15,2025-02-16,Completed
T15223,P009,SQ132,SH3895,Lighting,171,Medium,2025-05-12,2025-08-18,Completed
T15224,P009,SQ132,SH3895,Compositing,84,High,2025-02-21,2025-05-08,Completed
T15225,P009,SQ132,SH3896,Animation,57,Medium,2025-07-23,2025-07-27,Completed
T15226,P009,SQ132,SH3896,FX,49,Medium,2025-07-24,2025-08-01,Completed
T15227,P009,SQ132,SH3896,Lighting,48,Medium,2025-07-21,2025-08-01,Completed
T15228,P009,SQ132,SH3896,Compositing,46,Medium,2025-07-18,2025-07-24,Completed
T15229,P009,SQ132,SH3897,Lighting,16,Low,2025-09-19,2025-12-03,Completed
T15230,P009,SQ132,SH3897,Compositing,9,Low,2025-10-22,2025-12-02,Completed
T15231,P009,SQ132,SH3898,Animation,53,High,2025-02-02,2025-03-02,Completed
T15232,P009,SQ132,SH3898,CFX,49,Medium,2025-01-23,2025-02-03,Completed
T15233,P009,SQ132,SH3898,Lighting,45,High,2025-02-10,2025-03-02,Completed
T15234,P009,SQ132,SH3898,Compositing,55,High,2025-02-03,2025-02-14,Completed
T15235,P009,SQ132,SH3899,Modeling,73,Medium,2025-06-29,2025-07-08,Completed
T15236,P009,SQ132,SH3899,Rigging,117,High,2025-06-28,2025-06-29,Completed
T15237,P009,SQ132,SH3899,Animation,102,High,2025-06-29,2025-06-30,Completed
T15238,P009,SQ132,SH3899,CFX,192,High,2025-06-26,2025-06-29,Completed
T15239,P009,SQ132,SH3899,FX,80,High,2025-06-30,2025-07-09,Completed
T15240,P009,SQ132,SH3899,Lighting,121,High,2025-06-27,2025-07-09,Completed
T15241,P009,SQ132,SH3899,Compositing,169,Medium,2025-07-01,2025-07-05,Completed
T15242,P009,SQ132,SH3900,Animation,45,High,2025-08-13,2025-08-29,Completed
T15243,P009,SQ132,SH3900,FX,49,Medium,2025-07-04,2025-09-27,Completed
T15244,P009,SQ132,SH3900,Lighting,43,Medium,2025-07-06,2025-09-16,Completed
T15245,P009,SQ132,SH3900,Compositing,42,Medium,2025-07-19,2026-03-18,Completed
T15246,P009,SQ132,SH3901,Animation,55,Medium,2025-12-25,2026-01-24,Completed
T15247,P009,SQ132,SH3901,Lighting,41,Medium,2025-10-03,2025-12-25,Completed
T15248,P009,SQ132,SH3901,Compositing,25,Low,2025-11-14,2025-12-21,Completed
T15249,P009,SQ132,SH3902,Animation,24,Medium,2025-09-26,2025-11-16,Completed
T15250,P009,SQ132,SH3902,FX,58,Medium,2025-10-08,2025-12-09,Completed
T15251,P009,SQ132,SH3902,Lighting,34,Medium,2025-10-13,2025-11-16,Completed
T15252,P009,SQ132,SH3902,Compositing,51,Medium,2025-09-25,2025-10-23,Completed
T15253,P009,SQ132,SH3903,Lighting,7,Medium,2025-10-05,2025-10-25,Completed
T15254,P009,SQ132,SH3903,Compositing,19,Medium,2025-10-13,2025-10-23,Completed
T15255,P009,SQ132,SH3904,Animation,8,Medium,2025-06-01,2025-12-21,Completed
T15256,P009,SQ132,SH3904,Lighting,17,Low,2025-07-07,2026-01-03,Completed
T15257,P009,SQ132,SH3904,Compositing,18,Low,2025-05-25,2025-07-07,Completed
T15258,P009,SQ132,SH3905,Animation,32,Medium,2025-07-27,2025-08-27,Completed
T15259,P009,SQ132,SH3905,CFX,48,Medium,2025-08-25,2025-09-19,Completed
T15260,P009,SQ132,SH3905,Lighting,34,Medium,2025-08-12,2025-08-28,Completed
T15261,P009,SQ132,SH3905,Compositing,20,High,2025-08-16,2025-08-31,Completed
T15262,P009,SQ132,SH3906,Lighting,11,Low,2025-06-06,2025-08-20,Completed
T15263,P009,SQ132,SH3906,Compositing,15,Medium,2025-04-05,2026-02-02,Completed
T15264,P009,SQ132,SH3907,Animation,32,Medium,2025-03-16,2025-04-25,Completed
