shot_id,project_id,sequence_id,shot_name,complexity,frame_count,start_date,end_date,status
SH3703,P008,SQ121,P008_SEQ190_SH850,Medium,147,2026-07-11,2026-08-23,In Progress
SH3704,P008,SQ121,P008_SEQ190_SH860,Low,52,2026-07-12,2026-07-27,In Progress
SH3705,P008,SQ121,P008_SEQ190_SH870,Low,91,2026-07-20,2026-07-31,In Progress
SH3706,P008,SQ121,P008_SEQ190_SH880,Medium,175,2026-07-18,2026-08-18,In Progress
SH3707,P008,SQ121,P008_SEQ190_SH890,Low,62,2026-07-27,2026-08-10,In Progress
SH3708,P008,SQ121,P008_SEQ190_SH900,High,951,2026-07-08,2026-08-06,In Progress
SH3709,P008,SQ121,P008_SEQ190_SH910,Medium,204,2026-07-14,2026-08-06,In Progress
SH3710,P008,SQ121,P008_SEQ190_SH920,Low,83,2026-07-26,2026-08-11,In Progress
SH3711,P008,SQ121,P008_SEQ190_SH930,High,486,2026-07-14,2026-08-16,In Progress
SH3712,P008,SQ121,P008_SEQ190_SH940,Low,99,2026-07-22,2026-07-30,In Progress
SH3713,P008,SQ122,P008_SEQ200_SH010,Medium,235,2026-08-17,2026-09-11,In Progress
SH3714,P008,SQ122,P008_SEQ200_SH020,Low,86,2026-08-14,2026-08-21,In Progress
SH3715,P008,SQ122,P008_SEQ200_SH030,Medium,199,2026-08-11,2026-09-11,In Progress
SH3716,P008,SQ122,P008_SEQ200_SH040,Low,49,2026-08-17,2026-09-12,In Progress
SH3717,P008,SQ122,P008_SEQ200_SH050,Low,101,2026-08-21,2026-09-02,In Progress
SH3718,P008,SQ122,P008_SEQ200_SH060,Low,44,2026-08-02,2026-08-11,In Progress
SH3719,P008,SQ122,P008_SEQ200_SH070,High,807,2026-08-02,2026-09-09,In Progress
SH3720,P008,SQ122,P008_SEQ200_SH080,High,740,2026-08-10,2026-09-08,In Progress
SH3721,P008,SQ122,P008_SEQ200_SH090,Low,68,2026-08-10,2026-08-27,In Progress
SH3722,P008,SQ122,P008_SEQ200_SH100,Medium,230,2026-08-09,2026-08-24,In Progress
SH3723,P008,SQ122,P008_SEQ200_SH110,Medium,231,2026-08-10,2026-08-24,In Progress
SH3724,P008,SQ122,P008_SEQ200_SH120,High,368,2026-08-09,2026-08-31,In Progress
SH3725,P008,SQ122,P008_SEQ200_SH130,Low,51,2026-08-05,2026-08-29,In Progress
SH3726,P008,SQ122,P008_SEQ200_SH140,Medium,294,2026-08-16,2026-08-26,In Progress
SH3727,P008,SQ122,P008_SEQ200_SH150,Low,87,2026-08-03,2026-08-25,In Progress
SH3728,P008,SQ122,P008_SEQ200_SH160,Low,52,2026-08-15,2026-08-24,In Progress
SH3729,P008,SQ122,P008_SEQ200_SH170,Low,109,2026-08-16,2026-08-25,In Progress
SH3730,P008,SQ122,P008_SEQ200_SH180,High,415,2026-08-06,2026-08-26,In Progress
SH3731,P008,SQ122,P008_SEQ200_SH190,Medium,260,2026-08-05,2026-08-27,In Progress
SH3732,P008,SQ122,P008_SEQ200_SH200,Low,76,2026-08-16,2026-09-01,In Progress
SH3733,P008,SQ122,P008_SEQ200_SH210,Medium,211,2026-08-18,2026-09-12,In Progress
SH3734,P008,SQ122,P008_SEQ200_SH220,High,946,2026-08-12,2026-08-22,In Progress
SH3735,P008,SQ122,P008_SEQ200_SH230,Medium,265,2026-08-11,2026-08-30,In Progress
SH3736,P008,SQ122,P008_SEQ200_SH240,Medium,180,2026-08-20,2026-09-12,In Progress
SH3737,P008,SQ122,P008_SEQ200_SH250,Low,81,2026-08-11,2026-09-08,In Progress
SH3738,P008,SQ123,P008_SEQ210_SH010,High,691,2026-10-21,2027-02-12,In Progress
SH3739,P008,SQ123,P008_SEQ210_SH020,High,338,2026-11-30,2027-04-02,In Progress
SH3740,P008,SQ123,P008_SEQ210_SH030,Low,66,2026-08-24,2027-02-24,In Progress
SH3741,P008,SQ123,P008_SEQ210_SH040,High,667,2026-09-22,2026-10-30,In Progress
SH3742,P008,SQ123,P008_SEQ210_SH050,High,497,2026-08-08,2027-02-13,In Progress
SH3743,P008,SQ123,P008_SEQ210_SH060,Low,102,2026-09-25,2027-02-19,In Progress
SH3744,P008,SQ123,P008_SEQ210_SH070,Medium,180,2026-09-13,2026-09-24,In Progress
SH3745,P008,SQ123,P008_SEQ210_SH080,Low,48,2026-09-20,2026-10-29,In Progress
SH3746,P008,SQ123,P008_SEQ210_SH090,Medium,122,2026-09-14,2026-11-04,In Progress
SH3747,P008,SQ123,P008_SEQ210_SH100,Medium,208,2026-08-20,2026-09-10,In Progress
SH3748,P008,SQ123,P008_SEQ210_SH110,Medium,262,2026-08-13,2027-01-31,In Progress
SH3749,P008,SQ124,P008_SEQ220_SH010,High,839,2026-08-29,2026-11-14,In Progress
SH3750,P008,SQ124,P008_SEQ220_SH020,Medium,209,2026-06-25,2027-01-20,In Progress
SH3751,P008,SQ124,P008_SEQ220_SH030,Medium,188,2026-08-07,2027-02-04,In Progress
SH3752,P008,SQ124,P008_SEQ220_SH040,High,883,2026-07-17,2026-07-29,In Progress
SH3753,P008,SQ124,P008_SEQ220_SH050,Low,69,2026-06-06,2026-08-04,In Progress
SH3754,P008,SQ124,P008_SEQ220_SH060,Medium,269,2026-07-02,2026-08-19,In Progress
SH3755,P008,SQ124,P008_SEQ220_SH070,High,950,2026-07-20,2026-12-07,In Progress
SH3756,P008,SQ125,P008_SEQ230_SH010,Low,115,2026-08-20,2026-10-08,In Progress
SH3757,P008,SQ125,P008_SEQ230_SH020,Medium,247,2026-07-11,2026-09-04,In Progress
SH3758,P008,SQ125,P008_SEQ230_SH030,Low,100,2026-05-22,2026-06-06,Completed
SH3759,P008,SQ125,P008_SEQ230_SH040,High,952,2026-08-17,2026-11-12,In Progress
SH3760,P008,SQ125,P008_SEQ230_SH050,High,938,2026-06-17,2026-11-11,In Progress
SH3761,P008,SQ125,P008_SEQ230_SH060,Medium,295,2026-08-24,2026-09-23,In Progress
SH3762,P008,SQ125,P008_SEQ230_SH070,Medium,129,2026-05-26,2026-07-08,In Progress
SH3763,P008,SQ125,P008_SEQ230_SH080,Medium,182,2026-07-12,2026-12-29,In Progress
SH3764,P008,SQ125,P008_SEQ230_SH090,High,995,2026-05-17,2026-08-09,In Progress
SH3765,P008,SQ125,P008_SEQ230_SH100,High,712,2026-09-06,2026-11-04,In Progress
SH3766,P008,SQ125,P008_SEQ230_SH110,Medium,193,2026-05-16,2026-12-25,In Progress
SH3767,P008,SQ125,P008_SEQ230_SH120,Low,61,2026-04-24,2026-06-27,Completed
SH3768,P008,SQ125,P008_SEQ230_SH130,High,898,2026-05-30,2026-09-26,In Progress
SH3769,P008,SQ125,P008_SEQ230_SH140,Low,48,2026-07-29,2026-11-10,In Progress
SH3770,P008,SQ125,P008_SEQ230_SH150,Low,41,2026-05-30,2026-11-22,In Progress
SH3771,P008,SQ125,P008_SEQ230_SH160,Medium,156,2026-06-18,2026-10-22,In Progress
SH3772,P008,SQ125,P008_SEQ230_SH170,High,550,2026-06-10,2026-09-30,In Progress
SH3773,P008,SQ125,P008_SEQ230_SH180,Low,79,2026-08-05,2026-11-12,In Progress
SH3774,P008,SQ125,P008_SEQ230_SH190,Low,50,2026-06-14,2026-08-15,In Progress
SH3775,P008,SQ125,P008_SEQ230_SH200,Medium,205,2026-06-22,2026-11-17,In Progress
SH3776,P008,SQ125,P008_SEQ230_SH210,High,604,2026-06-11,2027-01-19,In Progress
SH3777,P008,SQ125,P008_SEQ230_SH220,High,986,2026-04-30,2026-08-24,In Progress
SH3778,P008,SQ125,P008_SEQ230_SH230,High,539,2026-08-31,2026-11-14,In Progress
SH3779,P008,SQ125,P008_SEQ230_SH240,High,514,2026-05-22,2026-08-05,In Progress
SH3780,P008,SQ125,P008_SEQ230_SH250,High,702,2026-06-19,2026-09-06,In Progress
SH3781,P008,SQ125,P008_SEQ230_SH260,Low,45,2026-08-10,2026-08-31,In Progress
SH3782,P008,SQ126,P008_SEQ240_SH010,Low,70,2026-07-18,2026-08-03,In Progress
SH3783,P008,SQ126,P008_SEQ240_SH020,Medium,171,2026-07-26,2026-08-12,In Progress
SH3784,P008,SQ126,P008_SEQ240_SH030,Medium,154,2026-07-18,2026-08-09,In Progress
SH3785,P008,SQ126,P008_SEQ240_SH040,High,351,2026-07-28,2026-08-09,In Progress
SH3786,P008,SQ126,P008_SEQ240_SH050,Medium,242,2026-07-23,2026-08-11,In Progress
SH3787,P008,SQ126,P008_SEQ240_SH060,Medium,175,2026-07-21,2026-08-13,In Progress
SH3788,P008,SQ126,P008_SEQ240_SH070,Low,52,2026-07-18,2026-08-03,In Progress
SH3789,P008,SQ126,P008_SEQ240_SH080,High,571,2026-07-19,2026-07-26,In Progress
SH3790,P008,SQ126,P008_SEQ240_SH090,Low,71,2026-07-17,2026-07-27,In Progress
SH3791,P008,SQ126,P008_SEQ240_SH100,High,476,2026-07-23,2026-08-04,In Progress
SH3792,P008,SQ126,P008_SEQ240_SH110,Medium,153,2026-07-21,2026-08-13,In Progress
SH3793,P008,SQ127,P008_SEQ250_SH010,Medium,272,2026-05-24,2026-06-01,Completed
SH3794,P008,SQ127,P008_SEQ250_SH020,Medium,263,2026-04-30,2026-06-26,Completed
SH3795,P008,SQ127,P008_SEQ250_SH030,Medium,299,2026-04-29,2026-06-28,Completed
SH3796,P008,SQ127,P008_SEQ250_SH040,Low,63,2026-04-28,2026-08-27,In Progress
SH3797,P008,SQ127,P008_SEQ250_SH050,Low,73,2026-06-06,2026-08-20,In Progress
SH3798,P008,SQ127,P008_SEQ250_SH060,Low,105,2026-04-21,2026-05-30,Completed
SH3799,P008,SQ127,P008_SEQ250_SH070,Medium,186,2026-04-12,2026-05-17,Completed
SH3800,P008,SQ127,P008_SEQ250_SH080,Medium,173,2026-05-30,2026-08-24,In Progress
SH3801,P008,SQ127,P008_SEQ250_SH090,High,400,2026-04-21,2026-05-10,Completed
SH3802,P008,SQ127,P008_SEQ250_SH100,High,320,2026-05-31,2026-08-05,In Progress
SH3803,P008,SQ127,P008_SEQ250_SH110,High,725,2026-05-30,2026-06-05,Completed
SH3804,P008,SQ127,P008_SEQ250_SH120,Medium,207,2026-04-01,2026-08-16,In Progress
SH3805,P008,SQ127,P008_SEQ250_SH130,High,695,2026-05-19,2026-06-08,Completed
SH3806,P008,SQ127,P008_SEQ250_SH140,Low,105,2026-05-12,2026-07-13,In Progress
SH3807,P008,SQ127,P008_SEQ250_SH150,Low,86,2026-05-19,2026-08-09,In Progress
SH3808,P008,SQ127,P008_SEQ250_SH160,Low,43,2026-05-08,2026-05-29,Completed
SH3809,P008,SQ127,P008_SEQ250_SH170,Medium,290,2026-04-22,2026-07-30,In Progress
SH3810,P008,SQ128,P008_SEQ260_SH010,Low,117,2026-09-06,2026-10-18,In Progress
SH3811,P008,SQ128,P008_SEQ260_SH020,High,965,2026-09-12,2026-10-24,In Progress
SH3812,P008,SQ128,P008_SEQ260_SH030,Low,107,2026-09-29,2026-10-10,In Progress
SH3813,P008,SQ128,P008_SEQ260_SH040,Low,115,2026-09-04,2026-10-29,In Progress
SH3814,P008,SQ128,P008_SEQ260_SH050,Medium,216,2026-09-27,2026-10-22,In Progress
SH3815,P008,SQ128,P008_SEQ260_SH060,Low,65,2026-09-19,2026-10-14,In Progress
SH3816,P008,SQ128,P008_SEQ260_SH070,Low,83,2026-09-09,2026-11-04,In Progress
SH3817,P008,SQ128,P008_SEQ260_SH080,Medium,124,2026-09-21,2026-10-04,In Progress
SH3818,P008,SQ128,P008_SEQ260_SH090,Low,49,2026-09-26,2026-10-30,In Progress
SH3819,P008,SQ128,P008_SEQ260_SH100,High,412,2026-09-17,2026-10-12,In Progress
SH3820,P008,SQ128,P008_SEQ260_SH110,Medium,238,2026-09-22,2026-10-29,In Progress
SH3821,P008,SQ128,P008_SEQ260_SH120,High,351,2026-09-17,2026-10-03,In Progress
SH3822,P008,SQ128,P008_SEQ260_SH130,Medium,216,2026-08-28,2026-10-19,In Progress
SH3823,P008,SQ129,P008_SEQ270_SH010,Medium,144,2026-06-29,2026-07-07,In Progress
SH3824,P008,SQ129,P008_SEQ270_SH020,Low,81,2026-07-14,2026-08-25,In Progress
SH3825,P008,SQ129,P008_SEQ270_SH030,Low,93,2026-07-17,2026-08-14,In Progress
SH3826,P008,SQ129,P008_SEQ270_SH040,Low,43,2026-07-09,2026-07-18,In Progress
SH3827,P008,SQ129,P008_SEQ270_SH050,Medium,293,2026-07-18,2026-08-06,In Progress
SH3828,P008,SQ129,P008_SEQ270_SH060,Medium,169,2026-07-04,2026-07-27,In Progress
SH3829,P008,SQ129,P008_SEQ270_SH070,High,973,2026-07-15,2026-08-15,In Progress
SH3830,P008,SQ129,P008_SEQ270_SH080,Low,93,2026-07-13,2026-08-18,In Progress
SH3831,P008,SQ129,P008_SEQ270_SH090,Low,40,2026-07-21,2026-08-11,In Progress
SH3832,P008,SQ129,P008_SEQ270_SH100,Low,59,2026-06-24,2026-06-29,In Progress
SH3833,P008,SQ129,P008_SEQ270_SH110,Low,44,2026-07-16,2026-08-28,In Progress
SH3834,P008,SQ129,P008_SEQ270_SH120,Low,56,2026-06-20,2026-07-01,In Progress
SH3835,P008,SQ129,P008_SEQ270_SH130,High,567,2026-07-12,2026-08-13,In Progress
SH3836,P008,SQ129,P008_SEQ270_SH140,Medium,218,2026-06-23,2026-08-28,In Progress
SH3837,P008,SQ129,P008_SEQ270_SH150,Medium,286,2026-07-20,2026-08-28,In Progress
SH3838,P008,SQ129,P008_SEQ270_SH160,Low,77,2026-07-02,2026-08-17,In Progress
SH3839,P008,SQ129,P008_SEQ270_SH170,Medium,194,2026-07-16,2026-08-01,In Progress
SH3840,P008,SQ129,P008_SEQ270_SH180,Medium,236,2026-06-22,2026-08-28,In Progress
SH3841,P008,SQ129,P008_SEQ270_SH190,Low,107,2026-06-25,2026-08-20,In Progress
SH3842,P008,SQ129,P008_SEQ270_SH200,Low,105,2026-07-17,2026-08-07,In Progress
SH3843,P008,SQ129,P008_SEQ270_SH210,Low,115,2026-06-19,2026-07-03,In Progress
SH3844,P008,SQ129,P008_SEQ270_SH220,High,720,2026-06-27,2026-08-23,In Progress
SH3845,P008,SQ129,P008_SEQ270_SH230,Medium,181,2026-07-01,2026-07-25,In Progress
SH3846,P008,SQ129,P008_SEQ270_SH240,Low,116,2026-06-14,2026-08-02,In Progress
SH3847,P008,SQ129,P008_SEQ270_SH250,High,681,2026-06-20,2026-07-05,In Progress
SH3848,P008,SQ129,P008_SEQ270_SH260,Low,94,2026-07-15,2026-08-18,In Progress
SH3849,P008,SQ129,P008_SEQ270_SH270,Medium,241,2026-07-13,2026-08-24,In Progress
SH3850,P008,SQ129,P008_SEQ270_SH280,Medium,217,2026-07-21,2026-07-26,In Progress
SH3851,P008,SQ129,P008_SEQ270_SH290,Low,67,2026-07-20,2026-08-09,In Progress
SH3852,P008,SQ129,P008_SEQ270_SH300,Medium,297,2026-07-11,2026-07-22,In Progress
SH3853,P008,SQ129,P008_SEQ270_SH310,Low,99,2026-07-15,2026-07-28,In Progress
SH3854,P008,SQ129,P008_SEQ270_SH320,Medium,262,2026-06-29,2026-08-11,In Progress
SH3855,P009,SQ130,P009_SEQ010_SH010,Low,93,2025-07-29,2026-02-01,Completed
SH3856,P009,SQ130,P009_SEQ010_SH020,High,576,2025-10-09,2025-12-05,Completed
SH3857,P009,SQ130,P009_SEQ010_SH030,Low,117,2025-07-21,2025-11-22,Completed
SH3858,P009,SQ130,P009_SEQ010_SH040,Medium,127,2025-09-22,2025-11-19,Completed
SH3859,P009,SQ130,P009_SEQ010_SH050,High,475,2025-07-28,2025-11-21,Completed
SH3860,P009,SQ130,P009_SEQ010_SH060,Low,112,2025-09-13,2026-01-04,Completed
SH3861,P009,SQ130,P009_SEQ010_SH070,Medium,149,2025-09-30,2025-11-28,Completed
SH3862,P009,SQ130,P009_SEQ010_SH080,Medium,256,2025-09-18,2025-12-19,Completed
SH3863,P009,SQ130,P009_SEQ010_SH090,Medium,274,2025-09-26,2025-11-15,Completed
SH3864,P009,SQ130,P009_SEQ010_SH100,Low,43,2025-10-07,2025-12-14,Completed
SH3865,P009,SQ130,P009_SEQ010_SH110,Low,109,2025-08-02,2025-11-06,Completed
SH3866,P009,SQ130,P009_SEQ010_SH120,Low,95,2025-08-03,2026-01-02,Completed
SH3867,P009,SQ130,P009_SEQ010_SH130,Low,100,2025-06-19,2025-12-07,Completed
SH3868,P009,SQ130,P009_SEQ010_SH140,Low,72,2025-09-16,2026-02-12,Completed
SH3869,P009,SQ130,P009_SEQ010_SH150,High,921,2025-08-13,2026-01-06,Completed
SH3870,P009,SQ131,P009_SEQ020_SH010,Low,67,2025-08-17,2025-10-17,Completed
SH3871,P009,SQ131,P009_SEQ020_SH020,Low,84,2025-05-13,2025-10-25,Completed
SH3872,P009,SQ131,P009_SEQ020_SH030,Medium,120,2025-07-21,2025-11-04,Completed
SH3873,P009,SQ131,P009_SEQ020_SH040,Medium,271,2025-05-22,2025-10-13,Completed
SH3874,P009,SQ131,P009_SEQ020_SH050,High,514,2025-02-23,2026-05-26,Completed
SH3875,P009,SQ131,P009_SEQ020_SH060,Low,87,2025-06-25,2025-10-26,Completed
SH3876,P009,SQ131,P009_SEQ020_SH070,Medium,221,2025-10-09,2026-01-13,Completed
SH3877,P009,SQ131,P009_SEQ020_SH080,High,438,2025-04-28,2025-08-11,Completed
SH3878,P009,SQ132,P009_SEQ030_SH010,Medium,152,2025-07-04,2026-04-02,Completed
SH3879,P009,SQ132,P009_SEQ030_SH020,Low,105,2025-05-23,2026-02-26,Completed
SH3880,P009,SQ132,P009_SEQ030_SH030,High,354,2025-09-24,2025-12-19,Completed
SH3881,P009,SQ132,P009_SEQ030_SH040,Medium,153,2025-08-06,2026-04-20,Completed
SH3882,P009,SQ132,P009_SEQ030_SH050,Medium,280,2025-06-06,2025-10-21,Completed
SH3883,P009,SQ132,P009_SEQ030_SH060,Medium,227,2025-06-27,2026-05-26,Completed
SH3884,P009,SQ132,P009_SEQ030_SH070,Low,94,2025-10-08,2026-04-20,Completed
SH3885,P009,SQ132,P009_SEQ030_SH080,Medium,129,2025-10-01,2026-01-01,Completed
SH3886,P009,SQ132,P009_SEQ030_SH090,Medium,148,2025-09-30,2026-05-25,Completed
SH3887,P009,SQ132,P009_SEQ030_SH100,Medium,280,2025-03-25,2025-09-20,Completed
SH3888,P009,SQ132,P009_SEQ030_SH110,Low,117,2025-06-14,2026-02-05,Completed
SH3889,P009,SQ132,P009_SEQ030_SH120,Medium,299,2025-07-04,2025-12-21,Completed
SH3890,P009,SQ132,P009_SEQ030_SH130,Medium,223,2025-09-21,2025-12-11,Completed
SH3891,P009,SQ132,P009_SEQ030_SH140,Medium,271,2025-07-12,2025-12-24,Completed
SH3892,P009,SQ132,P009_SEQ030_SH150,Low,114,2025-07-03,2026-01-03,Completed
SH3893,P009,SQ132,P009_SEQ030_SH160,Low,49,2025-05-12,2025-07-09,Completed
SH3894,P009,SQ132,P009_SEQ030_SH170,Low,103,2025-08-08,2026-02-10,Completed
SH3895,P009,SQ132,P009_SEQ030_SH180,High,913,2025-02-19,2025-09-07,Completed
SH3896,P009,SQ132,P009_SEQ030_SH190,Medium,261,2025-07-23,2025-08-06,Completed
SH3897,P009,SQ132,P009_SEQ030_SH200,Low,116,2025-09-24,2025-12-25,Completed
SH3898,P009,SQ132,P009_SEQ030_SH210,Medium,178,2025-01-28,2025-03-20,Completed
SH3899,P009,SQ132,P009_SEQ030_SH220,High,569,2025-07-01,2025-07-14,Completed
SH3900,P009,SQ132,P009_SEQ030_SH230,Medium,247,2025-06-06,2026-04-19,Completed
SH3901,P009,SQ132,P009_SEQ030_SH240,Medium,201,2025-09-24,2026-04-20,Completed
SH3902,P009,SQ132,P009_SEQ030_SH250,Medium,245,2025-09-13,2025-12-19,Completed
SH3903,P009,SQ132,P009_SEQ030_SH260,Low,60,2025-10-10,2025-11-01,Completed
SH3904,P009,SQ132,P009_SEQ030_SH270,Low,81,2025-05-20,2026-01-08,Completed
SH3905,P009,SQ132,P009_SEQ030_SH280,Medium,173,2025-07-29,2025-10-10,Completed
SH3906,P009,SQ132,P009_SEQ030_SH290,Low,80,2025-03-05,2026-03-07,Completed
SH3907,P009,SQ132,P009_SEQ030_SH300,Medium,238,2025-01-21,2025-06-29,Completed
SH3908,P009,SQ132,P009_SEQ030_SH310,Medium,207,2025-03-02,2025-08-25,Completed
SH3909,P009,SQ132,P009_SEQ030_SH320,Medium,277,2025-02-13,2025-04-01,Completed
SH3910,P009,SQ132,P009_SEQ030_SH330,High,668,2025-09-28,2026-02-23,Completed
SH3911,P009,SQ132,P009_SEQ030_SH340,High,647,2025-09-05,2026-04-15,Completed
SH3912,P009,SQ132,P009_SEQ030_SH350,Low,65,2025-04-14,2025-12-28,Completed
SH3913,P009,SQ133,P009_SEQ040_SH010,Low,75,2025-10-25,2026-02-04,Completed
SH3914,P009,SQ133,P009_SEQ040_SH020,High,431,2025-09-24,2025-10-08,Completed
SH3915,P009,SQ133,P009_SEQ040_SH030,Low,68,2025-08-22,2025-09-03,Completed
SH3916,P009,SQ133,P009_SEQ040_SH040,High,421,2025-10-30,2026-02-18,Completed
SH3917,P009,SQ133,P009_SEQ040_SH050,Medium,276,2025-10-28,2025-11-22,Completed
SH3918,P009,SQ133,P009_SEQ040_SH060,Medium,219,2025-10-10,2026-03-09,Completed
SH3919,P009,SQ133,P009_SEQ040_SH070,Low,97,2025-09-08,2026-01-19,Completed
SH3920,P009,SQ133,P009_SEQ040_SH080,Medium,180,2025-11-10,2026-02-26,Completed
SH3921,P009,SQ133,P009_SEQ040_SH090,Medium,268,2025-08-07,2025-10-11,Completed
SH3922,P009,SQ133,P009_SEQ040_SH100,Medium,275,2025-08-27,2026-01-07,Completed
SH3923,P009,SQ133,P009_SEQ040_SH110,High,836,2025-07-23,2026-03-31,Completed
SH3924,P009,SQ133,P009_SEQ040_SH120,Medium,163,2025-11-06,2025-12-25,Completed
SH3925,P009,SQ133,P009_SEQ040_SH130,Medium,159,2025-11-17,2026-03-31,Completed
SH3926,P009,SQ133,P009_SEQ040_SH140,High,494,2025-08-18,2025-09-18,Completed
SH3927,P009,SQ133,P009_SEQ040_SH150,High,455,2025-11-23,2026-04-17,Completed
SH3928,P009,SQ133,P009_SEQ040_SH160,High,558,2025-08-08,2025-08-21,Completed
SH3929,P009,SQ133,P009_SEQ040_SH170,Medium,296,2025-10-21,2026-03-26,Completed
SH3930,P009,SQ133,P009_SEQ040_SH180,Low,43,2025-09-03,2025-09-24,Completed
SH3931,P009,SQ133,P009_SEQ040_SH190,Medium,254,2025-10-25,2025-11-09,Completed
SH3932,P009,SQ133,P009_SEQ040_SH200,Medium,141,2025-10-10,2026-02-22,Completed
SH3933,P009,SQ133,P009_SEQ040_SH210,High,403,2025-09-07,2025-12-23,Completed
SH3934,P009,SQ133,P009_SEQ040_SH220,Medium,247,2025-11-26,2025-12-08,Completed
SH3935,P009,SQ133,P009_SEQ040_SH230,Medium,197,2025-08-16,2025-10-29,Completed
SH3936,P009,SQ133,P009_SEQ040_SH240,Low,42,2025-10-19,2026-04-27,Completed
SH3937,P009,SQ133,P009_SEQ040_SH250,Medium,155,2025-11-09,2026-01-20,Completed
SH3938,P009,SQ133,P009_SEQ040_SH260,Low,101,2025-11-27,2025-12-28,Completed
SH3939,P009,SQ133,P009_SEQ040_SH270,Medium,168,2025-07-28,2025-08-30,Completed
SH3940,P009,SQ133,P009_SEQ040_SH280,High,383,2025-12-06,2026-02-12,Completed
SH3941,P009,SQ133,P009_SEQ040_SH290,High,500,2025-08-25,2026-03-26,Completed
SH3942,P009,SQ133,P009_SEQ040_SH300,Low,72,2025-09-26,2026-01-25,Completed
SH3943,P009,SQ133,P009_SEQ040_SH310,Medium,244,2025-10-07,2026-04-23,Completed
SH3944,P009,SQ133,P009_SEQ040_SH320,Medium,232,2025-11-04,2025-12-17,Completed
SH3945,P009,SQ134,P009_SEQ050_SH010,Low,60,2025-07-31,2025-10-25,Completed
SH3946,P009,SQ134,P009_SEQ050_SH020,High,491,2025-03-12,2025-04-23,Completed
SH3947,P009,SQ134,P009_SEQ050_SH030,Low,44,2025-05-29,2025-12-13,Completed
SH3948,P009,SQ134,P009_SEQ050_SH040,Low,45,2025-03-24,2025-12-28,Completed
SH3949,P009,SQ134,P009_SEQ050_SH050,Low,81,2025-04-23,2025-10-18,Completed
SH3950,P009,SQ134,P009_SEQ050_SH060,Medium,124,2025-06-15,2025-11-17,Completed
SH3951,P009,SQ134,P009_SEQ050_SH070,High,668,2025-06-05,2026-01-12,Completed
SH3952,P009,SQ134,P009_SEQ050_SH080,Low,54,2025-06-24,2026-01-24,Completed
SH3953,P009,SQ134,P009_SEQ050_SH090,Medium,201,2025-04-29,2025-12-06,Completed
SH3954,P009,SQ134,P009_SEQ050_SH100,Medium,175,2025-03-13,2025-06-27,Completed
SH3955,P009,SQ134,P009_SEQ050_SH110,High,983,2025-08-01,2025-10-12,Completed
SH3956,P009,SQ134,P009_SEQ050_SH120,Low,86,2025-05-02,2025-08-06,Completed
SH3957,P009,SQ134,P009_SEQ050_SH130,Medium,127,2025-06-02,2025-07-21,Completed
SH3958,P009,SQ134,P009_SEQ050_SH140,High,830,2025-08-18,2025-09-06,Completed
SH3959,P009,SQ134,P009_SEQ050_SH150,Low,61,2025-03-27,2025-04-13,Completed
SH3960,P009,SQ134,P009_SEQ050_SH160,Medium,274,2025-03-21,2025-12-21,Completed
SH3961,P009,SQ134,P009_SEQ050_SH170,Low,69,2025-05-08,2026-02-02,Completed
SH3962,P009,SQ134,P009_SEQ050_SH180,Medium,141,2025-04-22,2025-05-01,Completed
SH3963,P009,SQ134,P009_SEQ050_SH190,Medium,216,2025-07-29,2025-08-12,Completed
SH3964,P009,SQ134,P009_SEQ050_SH200,Low,79,2025-06-15,2025-07-31,Completed
SH3965,P009,SQ134,P009_SEQ050_SH210,High,762,2025-07-28,2025-11-11,Completed
SH3966,P009,SQ134,P009_SEQ050_SH220,Low,60,2025-07-06,2025-08-23,Completed
SH3967,P009,SQ134,P009_SEQ050_SH230,Medium,179,2025-07-24,2025-09-01,Completed
SH3968,P009,SQ134,P009_SEQ050_SH240,High,888,2025-07-24,2025-08-30,Completed
SH3969,P009,SQ134,P009_SEQ050_SH250,Low,84,2025-04-18,2025-11-09,Completed
SH3970,P009,SQ134,P009_SEQ050_SH260,Medium,292,2025-06-11,2025-09-08,Completed
SH3971,P009,SQ134,P009_SEQ050_SH270,Medium,153,2025-07-20,2026-01-27,Completed
SH3972,P009,SQ134,P009_SEQ050_SH280,Low,82,2025-03-31,2025-06-15,Completed
SH3973,P009,SQ134,P009_SEQ050_SH290,Low,50,2025-03-12,2025-11-27,Completed
SH3974,P009,SQ134,P009_SEQ050_SH300,Low,93,2025-04-07,2026-01-23,Completed
SH3975,P009,SQ134,P009_SEQ050_SH310,High,938,2025-06-28,2025-08-19,Completed
SH3976,P009,SQ134,P009_SEQ050_SH320,Low,58,2025-05-22,2025-12-19,Completed
SH3977,P009,SQ135,P009_SEQ060_SH010,Medium,127,2025-09-07,2026-01-22,Completed
SH3978,P009,SQ135,P009_SEQ060_SH020,Low,67,2025-06-27,2025-10-20,Completed
SH3979,P009,SQ135,P009_SEQ060_SH030,Low,54,2025-07-04,2026-01-12,Completed
SH3980,P009,SQ135,P009_SEQ060_SH040,High,943,2025-06-24,2025-09-11,Completed
SH3981,P009,SQ135,P009_SEQ060_SH050,High,475,2025-08-29,2025-11-15,Completed
SH3982,P009,SQ135,P009_SEQ060_SH060,Low,85,2025-07-13,2025-11-03,Completed
SH3983,P009,SQ135,P009_SEQ060_SH070,Medium,278,2025-07-25,2025-10-21,Completed
